,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
93,"('iprocedure', 0.5497189164161682)","('otreatment', 0.10443001240491867)","('posize', 0.07195960730314255)","('idiagnostic', 0.06724180281162262)","('opatient', 0.06447356194257736)","('prdisease', 0.05568855628371239)","('iss', 0.05501525476574898)","('idiagnostictest', 0.05409422144293785)","('prss', 0.05188336223363876)","('podisease', 0.04934660717844963)","('poage', 0.0475165992975235)","('idisease', 0.04581880569458008)","('pogender', 0.0455130971968174)","('pophyconditon', 0.039479825645685196)","('poss', 0.03477722406387329)","('poclinical', 0.03161625564098358)","('potreatment', 0.030124735087156296)","('poprocedure', 0.028610285371541977)","('pomedhistory', 0.028200410306453705)","('prbehavior', 0.0267640333622694)"
94,"('iprocedure', 0.6238077282905579)","('posize', 0.1453576534986496)","('prdisease', 0.09891500324010849)","('idiagnostic', 0.07737388461828232)","('podisease', 0.07510028034448624)","('pogender', 0.06771169602870941)","('otreatment', 0.06745821237564087)","('iss', 0.06337013840675354)","('idiagnostictest', 0.05681437626481056)","('opatient', 0.05645085498690605)","('pophyconditon', 0.052484575659036636)","('poage', 0.048573579639196396)","('prss', 0.04612322896718979)","('idisease', 0.0453854575753212)","('poclinical', 0.04050444811582565)","('poss', 0.03768671303987503)","('poprocedure', 0.033381953835487366)","('potreatment', 0.03263245150446892)","('pomedhistory', 0.02994241937994957)","('prbehavior', 0.028936192393302917)"
95,"('iprocedure', 0.6626310348510742)","('posize', 0.1320783942937851)","('idiagnostic', 0.0836409479379654)","('podisease', 0.07150731980800629)","('prdisease', 0.06773596256971359)","('otreatment', 0.06700592488050461)","('pogender', 0.0648135095834732)","('iss', 0.06344641000032425)","('opatient', 0.05867217853665352)","('poage', 0.05766013637185097)","('idiagnostictest', 0.05492337420582771)","('pophyconditon', 0.05453062430024147)","('prss', 0.04893749952316284)","('idisease', 0.047497380524873734)","('poss', 0.04029352590441704)","('poclinical', 0.03980621322989464)","('potreatment', 0.03441372141242027)","('poprocedure', 0.03264624997973442)","('prbehavior', 0.030792459845542908)","('pomedhistory', 0.03067038021981716)"
96,"('podisease', 0.36383605003356934)","('poage', 0.19572873413562775)","('posize', 0.16358526051044464)","('poss', 0.1558668464422226)","('iprocedure', 0.12821975350379944)","('pophyconditon', 0.10662653297185898)","('pogender', 0.1065027266740799)","('prdisease', 0.09607198089361191)","('otreatment', 0.09379734843969345)","('idiagnostic', 0.09266240149736404)","('idiagnostictest', 0.08243036270141602)","('iss', 0.08088883757591248)","('opatient', 0.07093272358179092)","('idisease', 0.0655612051486969)","('prss', 0.06069720536470413)","('potreatment', 0.05635794624686241)","('prbehavior', 0.05510137602686882)","('poprocedure', 0.05356423929333687)","('pomedhistory', 0.049746956676244736)","('poclinical', 0.04518783092498779)"
97,"('otreatment', 0.1782572865486145)","('iprocedure', 0.17817598581314087)","('opatient', 0.08308093994855881)","('idiagnostic', 0.05931762978434563)","('podisease', 0.058648090809583664)","('iss', 0.056880563497543335)","('poage', 0.056800976395606995)","('prdisease', 0.050277188420295715)","('prss', 0.049832362681627274)","('posize', 0.0496024414896965)","('idiagnostictest', 0.04896628111600876)","('poss', 0.040298063308000565)","('idisease', 0.04010642692446709)","('pophyconditon', 0.03637683019042015)","('pogender', 0.03531680256128311)","('potreatment', 0.032663777470588684)","('pomedhistory', 0.028174614533782005)","('prbehavior', 0.026168644428253174)","('poprocedure', 0.02584441378712654)","('poclinical', 0.023720690980553627)"
98,"('iprocedure', 0.5705679059028625)","('posize', 0.19595573842525482)","('idiagnostic', 0.07833661884069443)","('podisease', 0.07727718353271484)","('prdisease', 0.07632840424776077)","('pogender', 0.0733482763171196)","('otreatment', 0.06647643446922302)","('iss', 0.06556807458400726)","('idiagnostictest', 0.057107217609882355)","('poage', 0.05597076565027237)","('pophyconditon', 0.05459199100732803)","('opatient', 0.05210268869996071)","('idisease', 0.04619164764881134)","('prss', 0.04482836276292801)","('poclinical', 0.042474016547203064)","('poss', 0.038335252553224564)","('potreatment', 0.03575998172163963)","('prbehavior', 0.032459110021591187)","('poprocedure', 0.03130250424146652)","('pomedhistory', 0.031120600178837776)"
99,"('posize', 0.16358517110347748)","('podisease', 0.13528096675872803)","('iprocedure', 0.12001882493495941)","('otreatment', 0.11488053947687149)","('poage', 0.08451761305332184)","('prdisease', 0.08025887608528137)","('idiagnostic', 0.07443282008171082)","('opatient', 0.07009522616863251)","('iss', 0.068038210272789)","('pogender', 0.06616821140050888)","('pophyconditon', 0.06156697869300842)","('poss', 0.05594221130013466)","('idiagnostictest', 0.051874175667762756)","('idisease', 0.046568598598241806)","('potreatment', 0.0449589379131794)","('prss', 0.041360702365636826)","('poclinical', 0.03375503048300743)","('pomedhistory', 0.03348224610090256)","('prbehavior', 0.03292188048362732)","('poprocedure', 0.0319768451154232)"
100,"('otreatment', 0.26290401816368103)","('prdisease', 0.12245021760463715)","('iprocedure', 0.12175842374563217)","('opatient', 0.07819487899541855)","('podisease', 0.07619694620370865)","('prss', 0.061964329332113266)","('posize', 0.05861155688762665)","('idiagnostic', 0.05393753573298454)","('iss', 0.051677633076906204)","('poage', 0.04779026657342911)","('idiagnostictest', 0.04617680609226227)","('poss', 0.04613221064209938)","('pogender', 0.041859935969114304)","('pophyconditon', 0.03928917646408081)","('idisease', 0.03871115297079086)","('poprocedure', 0.03186646103858948)","('potreatment', 0.027698732912540436)","('pomedhistory', 0.026792285963892937)","('poclinical', 0.02656468190252781)","('prbehavior', 0.019711151719093323)"
101,"('otreatment', 0.6437889337539673)","('opatient', 0.1632387638092041)","('iprocedure', 0.09053079038858414)","('prdisease', 0.07546067982912064)","('prss', 0.07276677340269089)","('idiagnostic', 0.06114527955651283)","('podisease', 0.05908362567424774)","('iss', 0.057440564036369324)","('poage', 0.052627965807914734)","('idisease', 0.05083547905087471)","('poprocedure', 0.04659207537770271)","('poss', 0.04640297591686249)","('pogender', 0.044737040996551514)","('pophyconditon', 0.04430301859974861)","('idiagnostictest', 0.043629422783851624)","('posize', 0.04332318902015686)","('potreatment', 0.04002824425697327)","('poclinical', 0.03223785385489464)","('prbehavior', 0.0312027744948864)","('pomedhistory', 0.030245747417211533)"
102,"('iprocedure', 0.4578108787536621)","('otreatment', 0.09865783154964447)","('idiagnostic', 0.06589246541261673)","('opatient', 0.06494511663913727)","('posize', 0.06443985551595688)","('prdisease', 0.05354698374867439)","('podisease', 0.052615389227867126)","('iss', 0.05113917216658592)","('idiagnostictest', 0.05053108558058739)","('poage', 0.04882290959358215)","('prss', 0.04818160459399223)","('pogender', 0.043355491012334824)","('idisease', 0.041023630648851395)","('pophyconditon', 0.03859381750226021)","('poss', 0.03481344133615494)","('potreatment', 0.029849430546164513)","('poclinical', 0.027947455644607544)","('pomedhistory', 0.026777101680636406)","('poprocedure', 0.026444872841238976)","('prbehavior', 0.02527308464050293)"
103,"('otreatment', 0.5149824619293213)","('opatient', 0.14446178078651428)","('iprocedure', 0.09104758501052856)","('prdisease', 0.06089005991816521)","('idiagnostic', 0.0593557246029377)","('prss', 0.05893879011273384)","('podisease', 0.05599444359540939)","('iss', 0.05445345118641853)","('poage', 0.051848020404577255)","('idisease', 0.04547170549631119)","('posize', 0.044831424951553345)","('idiagnostictest', 0.04458875209093094)","('poss', 0.043006401509046555)","('pophyconditon', 0.04021245241165161)","('pogender', 0.039133694022893906)","('poprocedure', 0.03911549970507622)","('potreatment', 0.03854924067854881)","('pomedhistory', 0.02967030182480812)","('prbehavior', 0.02861054800450802)","('poclinical', 0.027054650709033012)"
104,"('iprocedure', 0.684576690196991)","('posize', 0.1110682561993599)","('idiagnostic', 0.07943793386220932)","('otreatment', 0.07651401311159134)","('prdisease', 0.07546026259660721)","('podisease', 0.06672728806734085)","('iss', 0.06493907421827316)","('pogender', 0.06293763965368271)","('opatient', 0.06287768483161926)","('idiagnostictest', 0.056084439158439636)","('poage', 0.05256908759474754)","('prss', 0.05178596079349518)","('pophyconditon', 0.05099903792142868)","('idisease', 0.047236211597919464)","('poclinical', 0.039929620921611786)","('poss', 0.039292145520448685)","('potreatment', 0.03348872438073158)","('poprocedure', 0.03344052657485008)","('pomedhistory', 0.0314541719853878)","('prbehavior', 0.029246054589748383)"
105,"('iprocedure', 0.6148576140403748)","('otreatment', 0.10291062295436859)","('posize', 0.08317341655492783)","('prdisease', 0.07318897545337677)","('idiagnostic', 0.0687672421336174)","('opatient', 0.06578043848276138)","('iss', 0.057798441499471664)","('podisease', 0.05541344732046127)","('pogender', 0.053574178367853165)","('prss', 0.05219317227602005)","('idiagnostictest', 0.05001179128885269)","('poage', 0.04593786224722862)","('idisease', 0.04445275664329529)","('pophyconditon', 0.043211646378040314)","('poclinical', 0.03432299941778183)","('poss', 0.03362252190709114)","('poprocedure', 0.031427595764398575)","('potreatment', 0.030920758843421936)","('pomedhistory', 0.028593365103006363)","('prbehavior', 0.026333238929510117)"
106,"('iprocedure', 0.17413440346717834)","('otreatment', 0.11568230390548706)","('posize', 0.11363979429006577)","('podisease', 0.08778253942728043)","('opatient', 0.07840124517679214)","('poage', 0.07453253120183945)","('idiagnostic', 0.07212553918361664)","('iss', 0.06424371898174286)","('pogender', 0.05022832751274109)","('prdisease', 0.049641214311122894)","('pophyconditon', 0.048685334622859955)","('idiagnostictest', 0.04799843952059746)","('idisease', 0.04554354399442673)","('poss', 0.044361215084791183)","('potreatment', 0.04273908957839012)","('prss', 0.037829842418432236)","('pomedhistory', 0.032297637313604355)","('prbehavior', 0.030697474256157875)","('poclinical', 0.03049512207508087)","('poprocedure', 0.027347594499588013)"
107,"('iprocedure', 0.5853639245033264)","('posize', 0.19516320526599884)","('prdisease', 0.09559629112482071)","('idiagnostic', 0.0788450762629509)","('podisease', 0.07728739827871323)","('pogender', 0.07470861077308655)","('otreatment', 0.07052264362573624)","('iss', 0.06605486571788788)","('idiagnostictest', 0.05549740046262741)","('opatient', 0.05483018234372139)","('pophyconditon', 0.05478622391819954)","('poage', 0.05090049281716347)","('idisease', 0.04633437097072601)","('prss', 0.0443280003964901)","('poclinical', 0.042940735816955566)","('poss', 0.037008438259363174)","('poprocedure', 0.03395231440663338)","('potreatment', 0.03365300968289375)","('prbehavior', 0.03183774650096893)","('pomedhistory', 0.029811672866344452)"
108,"('otreatment', 0.571718156337738)","('opatient', 0.14485520124435425)","('iprocedure', 0.10700596868991852)","('prss', 0.06643518060445786)","('prdisease', 0.06474114954471588)","('idiagnostic', 0.05833598971366882)","('iss', 0.05458812788128853)","('podisease', 0.05189738795161247)","('poage', 0.04884107783436775)","('idisease', 0.04604950174689293)","('idiagnostictest', 0.04338561370968819)","('poprocedure', 0.04273456335067749)","('poss', 0.04164085537195206)","('pophyconditon', 0.04036681354045868)","('pogender', 0.03913577273488045)","('posize', 0.03899037837982178)","('potreatment', 0.03718757629394531)","('pomedhistory', 0.029431220144033432)","('prbehavior', 0.028725100681185722)","('poclinical', 0.028036125004291534)"
109,"('podisease', 0.36374005675315857)","('posize', 0.19394925236701965)","('poage', 0.18514032661914825)","('poss', 0.13868801295757294)","('iprocedure', 0.12767894566059113)","('pogender', 0.12064941227436066)","('pophyconditon', 0.11076129972934723)","('prdisease', 0.10935939848423004)","('idiagnostic', 0.09654925018548965)","('otreatment', 0.09017021954059601)","('iss', 0.08034321665763855)","('idiagnostictest', 0.0777464210987091)","('opatient', 0.06668858975172043)","('idisease', 0.06106873229146004)","('potreatment', 0.057074472308158875)","('prss', 0.05311049520969391)","('prbehavior', 0.052432894706726074)","('poprocedure', 0.04932936280965805)","('pomedhistory', 0.044767312705516815)","('poclinical', 0.044405706226825714)"
110,"('otreatment', 0.40731608867645264)","('iprocedure', 0.16108883917331696)","('prdisease', 0.10016929358243942)","('opatient', 0.0991230458021164)","('prss', 0.05925821512937546)","('idiagnostic', 0.05511568859219551)","('podisease', 0.049520522356033325)","('iss', 0.04690686613321304)","('posize', 0.04430445656180382)","('poage', 0.04196561127901077)","('idiagnostictest', 0.04098736494779587)","('pogender', 0.03843400254845619)","('idisease', 0.03819119930267334)","('poprocedure', 0.03662347421050072)","('poss', 0.036225441843271255)","('pophyconditon', 0.0326671376824379)","('potreatment', 0.027480246499180794)","('poclinical', 0.02614724263548851)","('pomedhistory', 0.02371528558433056)","('prbehavior', 0.020728541538119316)"
111,"('iprocedure', 0.38214603066444397)","('otreatment', 0.09125769883394241)","('prdisease', 0.07776779681444168)","('posize', 0.06827397644519806)","('idiagnostic', 0.06334861367940903)","('podisease', 0.06129983067512512)","('opatient', 0.056914251297712326)","('idiagnostictest', 0.052537620067596436)","('iss', 0.05128686875104904)","('prss', 0.050685275346040726)","('poage', 0.04468579590320587)","('pogender', 0.04288550838828087)","('pophyconditon', 0.03989171236753464)","('idisease', 0.03756507858633995)","('poss', 0.03671029210090637)","('pomedhistory', 0.02810802310705185)","('potreatment', 0.026808684691786766)","('poclinical', 0.026466596871614456)","('poprocedure', 0.026146570220589638)","('prbehavior', 0.021357383579015732)"
112,"('iprocedure', 0.6583693027496338)","('otreatment', 0.0981273278594017)","('posize', 0.0867760181427002)","('idiagnostic', 0.07301697880029678)","('prdisease', 0.06977957487106323)","('opatient', 0.06583904474973679)","('iss', 0.06251698732376099)","('podisease', 0.05774357169866562)","('pogender', 0.05676805227994919)","('prss', 0.055419355630874634)","('idiagnostictest', 0.05403106287121773)","('poage', 0.049809928983449936)","('idisease', 0.04702269658446312)","('pophyconditon', 0.04546228423714638)","('poclinical', 0.0380832739174366)","('poss', 0.03709493950009346)","('poprocedure', 0.03296416252851486)","('potreatment', 0.0325707346200943)","('pomedhistory', 0.030605696141719818)","('prbehavior', 0.02835605852305889)"
113,"('podisease', 0.30165714025497437)","('poage', 0.1672109216451645)","('poss', 0.14649845659732819)","('otreatment', 0.13022732734680176)","('posize', 0.11403422802686691)","('iprocedure', 0.09942757338285446)","('pophyconditon', 0.08945503830909729)","('idiagnostic', 0.0850210189819336)","('pogender', 0.0824207216501236)","('prdisease', 0.08236292004585266)","('iss', 0.08066694438457489)","('opatient', 0.08025695383548737)","('idiagnostictest', 0.0698113664984703)","('idisease', 0.062317267060279846)","('prss', 0.05867699533700943)","('potreatment', 0.05176975950598717)","('prbehavior', 0.050573915243148804)","('pomedhistory', 0.048390209674835205)","('poprocedure', 0.04586176946759224)","('poclinical', 0.04298856481909752)"
114,"('podisease', 0.32454922795295715)","('poage', 0.18099983036518097)","('posize', 0.17183898389339447)","('poss', 0.13775084912776947)","('otreatment', 0.10883136093616486)","('iprocedure', 0.10506073385477066)","('pogender', 0.0998825952410698)","('pophyconditon', 0.09962514042854309)","('idiagnostic', 0.093614362180233)","('prdisease', 0.08545500785112381)","('iss', 0.07968111336231232)","('opatient', 0.07503947615623474)","('idiagnostictest', 0.07097189873456955)","('idisease', 0.06364308297634125)","('potreatment', 0.05658363550901413)","('prss', 0.053035371005535126)","('prbehavior', 0.05277465283870697)","('pomedhistory', 0.04858535900712013)","('poprocedure', 0.047043681144714355)","('poclinical', 0.04343022406101227)"
115,"('podisease', 0.45382511615753174)","('poage', 0.2912823259830475)","('posize', 0.2327878326177597)","('poss', 0.1957016885280609)","('pogender', 0.16610325872898102)","('pophyconditon', 0.14095427095890045)","('iprocedure', 0.13009461760520935)","('prdisease', 0.12129312008619308)","('idiagnostic', 0.1132451742887497)","('otreatment', 0.10524023324251175)","('idiagnostictest', 0.10433153063058853)","('iss', 0.10301262140274048)","('opatient', 0.08366155624389648)","('prbehavior', 0.07985448837280273)","('idisease', 0.07897075265645981)","('potreatment', 0.07606985419988632)","('prss', 0.07049541920423508)","('poprocedure', 0.06544113159179688)","('pomedhistory', 0.06462180614471436)","('poclinical', 0.06285089999437332)"
116,"('iprocedure', 0.18531309068202972)","('otreatment', 0.18250000476837158)","('prdisease', 0.11610419303178787)","('opatient', 0.06665593385696411)","('podisease', 0.06415481120347977)","('posize', 0.06098192185163498)","('idiagnostic', 0.05610635131597519)","('prss', 0.05592352896928787)","('iss', 0.050368089228868484)","('idiagnostictest', 0.0463486984372139)","('poage', 0.04183607175946236)","('pogender', 0.04031972959637642)","('poss', 0.039805054664611816)","('pophyconditon', 0.03837854415178299)","('idisease', 0.036716051399707794)","('poprocedure', 0.02917872555553913)","('pomedhistory', 0.025980563834309578)","('poclinical', 0.02588992938399315)","('potreatment', 0.02550286054611206)","('prbehavior', 0.01863938197493553)"
117,"('iprocedure', 0.19029547274112701)","('podisease', 0.10622707009315491)","('posize', 0.08889163285493851)","('otreatment', 0.08709293603897095)","('poage', 0.07080017030239105)","('idiagnostic', 0.07043781131505966)","('opatient', 0.061036694794893265)","('prdisease', 0.05741901323199272)","('poss', 0.053919583559036255)","('iss', 0.05284756049513817)","('pophyconditon', 0.04958599805831909)","('idiagnostictest', 0.04811292886734009)","('pogender', 0.04763185232877731)","('idisease', 0.03989420831203461)","('prss', 0.03870668262243271)","('potreatment', 0.03381834924221039)","('pomedhistory', 0.0291804950684309)","('poprocedure', 0.02632780373096466)","('prbehavior', 0.02611318603157997)","('poclinical', 0.024729985743761063)"
118,"('otreatment', 0.5680549740791321)","('opatient', 0.15121260285377502)","('iprocedure', 0.09248478710651398)","('prdisease', 0.06688201427459717)","('prss', 0.062417007982730865)","('idiagnostic', 0.05920146033167839)","('podisease', 0.05766202509403229)","('iss', 0.05636779963970184)","('poage', 0.05249743163585663)","('idisease', 0.04968196526169777)","('posize', 0.0453915148973465)","('poss', 0.04516473039984703)","('pophyconditon', 0.043118610978126526)","('pogender', 0.04283038154244423)","('idiagnostictest', 0.04183699190616608)","('poprocedure', 0.041697900742292404)","('potreatment', 0.038546208292245865)","('poclinical', 0.029971199110150337)","('prbehavior', 0.02935527078807354)","('pomedhistory', 0.02926899492740631)"
119,"('iprocedure', 0.7001140713691711)","('posize', 0.09589613229036331)","('otreatment', 0.08147024363279343)","('idiagnostic', 0.07915528863668442)","('prdisease', 0.07111293077468872)","('iss', 0.06769776344299316)","('podisease', 0.06478320062160492)","('opatient', 0.06462327390909195)","('idiagnostictest', 0.06382499635219574)","('pogender', 0.05925203487277031)","('prss', 0.05808922275900841)","('poage', 0.05484291911125183)","('idisease', 0.05006158724427223)","('pophyconditon', 0.04920484498143196)","('poss', 0.04359764605760574)","('poclinical', 0.04094221070408821)","('potreatment', 0.03529663756489754)","('pomedhistory', 0.03466932848095894)","('poprocedure', 0.034651532769203186)","('prbehavior', 0.029842229560017586)"
120,"('iprocedure', 0.6457189321517944)","('posize', 0.1433308869600296)","('idiagnostic', 0.08302289247512817)","('podisease', 0.07804252207279205)","('prdisease', 0.07304535061120987)","('pogender', 0.0668834000825882)","('otreatment', 0.06323167681694031)","('iss', 0.06252022832632065)","('poage', 0.057841043919324875)","('opatient', 0.056030042469501495)","('pophyconditon', 0.05562876537442207)","('idiagnostictest', 0.05416344478726387)","('prss', 0.04631122946739197)","('idisease', 0.04489500820636749)","('poss', 0.040037304162979126)","('poclinical', 0.038502998650074005)","('potreatment', 0.033514562994241714)","('poprocedure', 0.031630486249923706)","('prbehavior', 0.03043494187295437)","('pomedhistory', 0.03040970116853714)"
121,"('iprocedure', 0.3847520351409912)","('prdisease', 0.15440897643566132)","('otreatment', 0.0953122228384018)","('posize', 0.0938841924071312)","('podisease', 0.08500491827726364)","('idiagnostic', 0.06592120975255966)","('pogender', 0.059635791927576065)","('opatient', 0.057733986526727676)","('idiagnostictest', 0.056346360594034195)","('prss', 0.05457238107919693)","('iss', 0.05183187127113342)","('pophyconditon', 0.046326976269483566)","('poss', 0.04281071200966835)","('poage', 0.04237173870205879)","('idisease', 0.039380256086587906)","('poprocedure', 0.03471158817410469)","('poclinical', 0.03362816944718361)","('potreatment', 0.028677869588136673)","('pomedhistory', 0.027654385194182396)","('prbehavior', 0.02129967510700226)"
122,"('posize', 0.26093170046806335)","('podisease', 0.25007277727127075)","('poage', 0.14179426431655884)","('iprocedure', 0.1207810640335083)","('pogender', 0.11367972940206528)","('prdisease', 0.10627280175685883)","('otreatment', 0.10196247696876526)","('pophyconditon', 0.09151727706193924)","('idiagnostic', 0.08871079981327057)","('poss', 0.0872054323554039)","('iss', 0.08016418665647507)","('opatient', 0.06974165141582489)","('idiagnostictest', 0.06399396061897278)","('potreatment', 0.05852913483977318)","('idisease', 0.058182477951049805)","('prbehavior', 0.04876331612467766)","('poclinical', 0.04818226024508476)","('prss', 0.045855697244405746)","('poprocedure', 0.04370877519249916)","('pomedhistory', 0.04206191748380661)"
123,"('iprocedure', 0.6999972462654114)","('posize', 0.10345852375030518)","('otreatment', 0.08461842685937881)","('idiagnostic', 0.07875872403383255)","('prdisease', 0.06761065870523453)","('podisease', 0.064644955098629)","('opatient', 0.06431150436401367)","('iss', 0.0643109455704689)","('pogender', 0.06134267523884773)","('idiagnostictest', 0.060603540390729904)","('prss', 0.056339941918849945)","('poage', 0.05505090206861496)","('pophyconditon', 0.050717029720544815)","('idisease', 0.04979010671377182)","('poss', 0.04125849902629852)","('poclinical', 0.04049600660800934)","('poprocedure', 0.03532228246331215)","('potreatment', 0.03469552472233772)","('pomedhistory', 0.03327815234661102)","('prbehavior', 0.029637867584824562)"
124,"('podisease', 0.3925447463989258)","('poage', 0.21298964321613312)","('poss', 0.16737696528434753)","('posize', 0.149245485663414)","('otreatment', 0.11544611304998398)","('pophyconditon', 0.11459045857191086)","('pogender', 0.11198820173740387)","('iprocedure', 0.10564270615577698)","('prdisease', 0.09996942430734634)","('idiagnostic', 0.09674783051013947)","('idiagnostictest', 0.08619717508554459)","('iss', 0.08577415347099304)","('opatient', 0.08131527155637741)","('idisease', 0.07031279802322388)","('prss', 0.06375852972269058)","('prbehavior', 0.06144608557224274)","('potreatment', 0.061072394251823425)","('poprocedure', 0.05551330745220184)","('pomedhistory', 0.054186299443244934)","('poclinical', 0.04859716072678566)"
125,"('podisease', 0.4583970904350281)","('poage', 0.28586024045944214)","('posize', 0.20895010232925415)","('poss', 0.19829773902893066)","('pogender', 0.1549523025751114)","('pophyconditon', 0.1375196874141693)","('prdisease', 0.12306874990463257)","('otreatment', 0.12035247683525085)","('iprocedure', 0.11328525096178055)","('idiagnostic', 0.10995650291442871)","('iss', 0.10296552628278732)","('idiagnostictest', 0.10268627852201462)","('opatient', 0.08918759226799011)","('idisease', 0.08109106868505478)","('prbehavior', 0.07971198856830597)","('potreatment', 0.07482685148715973)","('prss', 0.07216034829616547)","('pomedhistory', 0.06644857674837112)","('poprocedure', 0.06555423140525818)","('poclinical', 0.0635051280260086)"
126,"('otreatment', 0.6322458982467651)","('opatient', 0.16876403987407684)","('iprocedure', 0.09280975908041)","('prss', 0.07124342024326324)","('prdisease', 0.06602168083190918)","('idiagnostic', 0.06157560274004936)","('iss', 0.060819387435913086)","('podisease', 0.05693567544221878)","('poage', 0.05333903059363365)","('idisease', 0.053091563284397125)","('poss', 0.04673328250646591)","('poprocedure', 0.04600976034998894)","('pophyconditon', 0.045746784657239914)","('pogender', 0.044543784111738205)","('posize', 0.04429306089878082)","('idiagnostictest', 0.04413827508687973)","('potreatment', 0.042059265077114105)","('poclinical', 0.03294912725687027)","('pomedhistory', 0.032440267503261566)","('prbehavior', 0.03231528773903847)"
127,"('otreatment', 0.6632669568061829)","('opatient', 0.15616075694561005)","('iprocedure', 0.10307718068361282)","('prdisease', 0.0763811394572258)","('prss', 0.07382363826036453)","('idiagnostic', 0.0632021427154541)","('podisease', 0.056395627558231354)","('iss', 0.05616527423262596)","('idisease', 0.050798699259757996)","('poage', 0.05031973868608475)","('poprocedure', 0.04758002981543541)","('idiagnostictest', 0.04668732360005379)","('poss', 0.04637933522462845)","('pophyconditon', 0.04422534257173538)","('pogender', 0.04420125111937523)","('posize', 0.04329084977507591)","('potreatment', 0.03970697522163391)","('poclinical', 0.031033899635076523)","('pomedhistory', 0.030973518267273903)","('prbehavior', 0.02973644807934761)"
128,"('podisease', 0.23336195945739746)","('poage', 0.11239219456911087)","('otreatment', 0.10940232872962952)","('posize', 0.10771047323942184)","('iprocedure', 0.10759191960096359)","('poss', 0.09794476628303528)","('prdisease', 0.09053889662027359)","('pophyconditon', 0.07340406626462936)","('idiagnostic', 0.0730157345533371)","('pogender', 0.0687195435166359)","('iss', 0.06737246364355087)","('opatient', 0.0657418891787529)","('idiagnostictest', 0.06083490699529648)","('prss', 0.050642628222703934)","('idisease', 0.050478745251894)","('potreatment', 0.041503436863422394)","('poprocedure', 0.03832847625017166)","('prbehavior', 0.03615306690335274)","('pomedhistory', 0.03558235615491867)","('poclinical', 0.03249336779117584)"
129,"('podisease', 0.3702130913734436)","('posize', 0.3260621428489685)","('poage', 0.2815578281879425)","('pogender', 0.17625518143177032)","('poss', 0.16638904809951782)","('iprocedure', 0.15731383860111237)","('pophyconditon', 0.1339016556739807)","('idiagnostic', 0.12057317793369293)","('iss', 0.11728513240814209)","('prdisease', 0.11531851440668106)","('otreatment', 0.09393742680549622)","('idiagnostictest', 0.09165722876787186)","('opatient', 0.08782731741666794)","('prbehavior', 0.08597072213888168)","('idisease', 0.08371937274932861)","('potreatment', 0.08158271759748459)","('poclinical', 0.07757426053285599)","('pomedhistory', 0.06688731908798218)","('prss', 0.06455090641975403)","('poprocedure', 0.06399408727884293)"
130,"('podisease', 0.3748503029346466)","('posize', 0.275947630405426)","('poage', 0.20883779227733612)","('iprocedure', 0.17188343405723572)","('pogender', 0.15510331094264984)","('poss', 0.13346374034881592)","('prdisease', 0.1260164976119995)","('pophyconditon', 0.12178736180067062)","('idiagnostic', 0.10530468076467514)","('iss', 0.08721306174993515)","('otreatment', 0.07973179221153259)","('idiagnostictest', 0.07940342277288437)","('opatient', 0.06544395536184311)","('potreatment', 0.061932314187288284)","('idisease', 0.059685900807380676)","('prbehavior', 0.057350680232048035)","('poprocedure', 0.05508624389767647)","('poclinical', 0.05503414571285248)","('prss', 0.05165104940533638)","('pomedhistory', 0.04568830132484436)"
131,"('podisease', 0.4309520721435547)","('poage', 0.3244054317474365)","('posize', 0.2318764179944992)","('poss', 0.21779480576515198)","('pogender', 0.15970557928085327)","('pophyconditon', 0.1492334008216858)","('iprocedure', 0.13292787969112396)","('idiagnostic', 0.12160738557577133)","('iss', 0.11362425982952118)","('idiagnostictest', 0.11352606117725372)","('otreatment', 0.10709235072135925)","('prdisease', 0.10100428760051727)","('prbehavior', 0.09682348370552063)","('opatient', 0.09371240437030792)","('idisease', 0.09345442056655884)","('potreatment', 0.0862700492143631)","('pomedhistory', 0.08023498952388763)","('prss', 0.07832220941781998)","('poclinical', 0.07115796208381653)","('poprocedure', 0.07102477550506592)"
132,"('podisease', 0.45680370926856995)","('poage', 0.27536314725875854)","('poss', 0.20313595235347748)","('posize', 0.19432944059371948)","('pogender', 0.14141274988651276)","('pophyconditon', 0.1371806561946869)","('otreatment', 0.11835413426160812)","('prdisease', 0.11492736637592316)","('iprocedure', 0.11363039165735245)","('idiagnostic', 0.10994217544794083)","('idiagnostictest', 0.10502548515796661)","('iss', 0.10040830820798874)","('opatient', 0.08923183381557465)","('idisease', 0.08240662515163422)","('prss', 0.07716476172208786)","('prbehavior', 0.07657057046890259)","('potreatment', 0.07321778684854507)","('poprocedure', 0.06620293110609055)","('pomedhistory', 0.0655086487531662)","('poclinical', 0.061397816985845566)"
