,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
567,"('otreatment', 0.3545457124710083)","('iprocedure', 0.15620778501033783)","('opatient', 0.11735527962446213)","('prdisease', 0.10219085961580276)","('idiagnostic', 0.10071897506713867)","('podisease', 0.09253755211830139)","('pophyconditon', 0.08437846601009369)","('poss', 0.08201196789741516)","('iss', 0.07631580531597137)","('poprocedure', 0.07410681247711182)","('idisease', 0.06346756964921951)","('prss', 0.06184031441807747)","('posize', 0.06135674566030502)","('pogender', 0.06063568964600563)","('idiagnostictest', 0.05920008197426796)","('poage', 0.05572351813316345)","('potreatment', 0.04404304921627045)","('poclinical', 0.043184034526348114)","('pomedhistory', 0.0424124114215374)","('prbehavior', 0.038961730897426605)"
568,"('posize', 0.29547572135925293)","('iprocedure', 0.19256286323070526)","('podisease', 0.16237857937812805)","('otreatment', 0.1349785476922989)","('poage', 0.1096356064081192)","('opatient', 0.10067417472600937)","('poss', 0.08980992436408997)","('idiagnostic', 0.08841545879840851)","('prdisease', 0.08164703845977783)","('pogender', 0.08082212507724762)","('iss', 0.07378437370061874)","('idiagnostictest', 0.07168184965848923)","('pophyconditon', 0.07026546448469162)","('potreatment', 0.061577923595905304)","('prss', 0.059458184987306595)","('pomedhistory', 0.05830835923552513)","('poclinical', 0.05783434584736824)","('idisease', 0.05703514814376831)","('poprocedure', 0.049245357513427734)","('prbehavior', 0.043857742100954056)"
569,"('iprocedure', 0.18783126771450043)","('podisease', 0.13578346371650696)","('otreatment', 0.13468876481056213)","('posize', 0.10995277017354965)","('opatient', 0.0813080370426178)","('poss', 0.08085031062364578)","('idiagnostic', 0.07474496215581894)","('pophyconditon', 0.06643060594797134)","('poage', 0.06491158902645111)","('prdisease', 0.06340111047029495)","('iss', 0.060488324612379074)","('pogender', 0.05494336411356926)","('idiagnostictest', 0.05180475488305092)","('poprocedure', 0.04713224247097969)","('prss', 0.044886864721775055)","('poclinical', 0.044562023133039474)","('potreatment', 0.04266604036092758)","('idisease', 0.04165562242269516)","('pomedhistory', 0.03914466127753258)","('prbehavior', 0.03459371626377106)"
570,"('iprocedure', 0.16898253560066223)","('podisease', 0.15995249152183533)","('posize', 0.14105603098869324)","('otreatment', 0.1328037530183792)","('opatient', 0.08685304969549179)","('poss', 0.08557844161987305)","('idiagnostic', 0.07908380776643753)","('poage', 0.07633443921804428)","('pophyconditon', 0.06834368407726288)","('iss', 0.06682679057121277)","('prdisease', 0.06539802998304367)","('pogender', 0.05849182978272438)","('idiagnostictest', 0.05583397299051285)","('prss', 0.050597622990608215)","('potreatment', 0.05024508759379387)","('poclinical', 0.0487162210047245)","('poprocedure', 0.04841263219714165)","('idisease', 0.0452071949839592)","('pomedhistory', 0.04249757155776024)","('prbehavior', 0.03819030523300171)"
571,"('iprocedure', 0.48611924052238464)","('podisease', 0.11694419384002686)","('posize', 0.11580074578523636)","('otreatment', 0.1150849238038063)","('idiagnostic', 0.09367974102497101)","('opatient', 0.07975359261035919)","('prdisease', 0.07400290668010712)","('poage', 0.07216183841228485)","('iss', 0.06763128191232681)","('poss', 0.06456472724676132)","('idiagnostictest', 0.06044687330722809)","('pophyconditon', 0.05649178475141525)","('pogender', 0.054438330233097076)","('poclinical', 0.05324997752904892)","('pomedhistory', 0.04700864478945732)","('potreatment', 0.04459574818611145)","('idisease', 0.04414421319961548)","('prss', 0.04330954700708389)","('poprocedure', 0.041629742830991745)","('prbehavior', 0.03331441432237625)"
572,"('iprocedure', 0.19168443977832794)","('posize', 0.16035403311252594)","('podisease', 0.1556289941072464)","('otreatment', 0.10972225666046143)","('poage', 0.10847651958465576)","('opatient', 0.09475494176149368)","('poss', 0.09060879796743393)","('idiagnostic', 0.08138875663280487)","('pogender', 0.0703083947300911)","('pophyconditon', 0.06920100003480911)","('iss', 0.06586480885744095)","('idiagnostictest', 0.0630573257803917)","('prdisease', 0.061620742082595825)","('poclinical', 0.05697990953922272)","('pomedhistory', 0.054767053574323654)","('potreatment', 0.053384460508823395)","('prss', 0.04807641729712486)","('poprocedure', 0.045375749468803406)","('idisease', 0.04424145445227623)","('prbehavior', 0.041760750114917755)"
573,"('posize', 0.24692295491695404)","('iprocedure', 0.18561047315597534)","('podisease', 0.15723784267902374)","('otreatment', 0.12633956968784332)","('poage', 0.10694564133882523)","('opatient', 0.09961985796689987)","('poss', 0.089056596159935)","('idiagnostic', 0.08207530528306961)","('pogender', 0.08202388882637024)","('prdisease', 0.07139262557029724)","('pophyconditon', 0.06998886168003082)","('iss', 0.06859391927719116)","('idiagnostictest', 0.06816436350345612)","('pomedhistory', 0.056679803878068924)","('potreatment', 0.05538839101791382)","('poclinical', 0.05477245897054672)","('prss', 0.05189064145088196)","('idisease', 0.05069253593683243)","('poprocedure', 0.04792136326432228)","('prbehavior', 0.0424819253385067)"
574,"('iprocedure', 0.3536042869091034)","('otreatment', 0.13325655460357666)","('podisease', 0.11349701881408691)","('idiagnostic', 0.08882033079862595)","('posize', 0.07845646142959595)","('opatient', 0.07610338926315308)","('prdisease', 0.07538057863712311)","('poss', 0.06533226370811462)","('iss', 0.06205027922987938)","('pophyconditon', 0.059922054409980774)","('poage', 0.053946807980537415)","('idiagnostictest', 0.05296932905912399)","('pogender', 0.04910048097372055)","('poprocedure', 0.04594125598669052)","('prss', 0.04452601075172424)","('idisease', 0.04286544397473335)","('poclinical', 0.042779333889484406)","('potreatment', 0.04023265838623047)","('pomedhistory', 0.03616359084844589)","('prbehavior', 0.03235965594649315)"
575,"('iprocedure', 0.5837151408195496)","('otreatment', 0.13006173074245453)","('idiagnostic', 0.11179503053426743)","('podisease', 0.10984490066766739)","('posize', 0.1015893816947937)","('prdisease', 0.08914986252784729)","('opatient', 0.08624313771724701)","('iss', 0.07846514880657196)","('poage', 0.07213927060365677)","('poss', 0.06807016581296921)","('idiagnostictest', 0.0680297389626503)","('pophyconditon', 0.06337431073188782)","('pogender', 0.059928204864263535)","('poclinical', 0.05990451201796532)","('idisease', 0.053694140166044235)","('pomedhistory', 0.051405273377895355)","('prss', 0.05062504857778549)","('potreatment', 0.04978438839316368)","('poprocedure', 0.049685295671224594)","('prbehavior', 0.03833221271634102)"
576,"('iprocedure', 0.6126243472099304)","('otreatment', 0.1265018731355667)","('idiagnostic', 0.11417297273874283)","('posize', 0.1132756844162941)","('podisease', 0.11324920505285263)","('opatient', 0.09034997224807739)","('prdisease', 0.09019731730222702)","('iss', 0.08359023928642273)","('poage', 0.08072750270366669)","('idiagnostictest', 0.07233215123414993)","('poss', 0.07038760930299759)","('poclinical', 0.06663452088832855)","('pophyconditon', 0.06346496194601059)","('pogender', 0.06253606081008911)","('pomedhistory', 0.05780547857284546)","('idisease', 0.05653536319732666)","('potreatment', 0.05301767215132713)","('prss', 0.052747949957847595)","('poprocedure', 0.049665600061416626)","('prbehavior', 0.04031666740775108)"
577,"('otreatment', 0.36969268321990967)","('iprocedure', 0.14445927739143372)","('opatient', 0.11743094027042389)","('prdisease', 0.10279865562915802)","('idiagnostic', 0.10067496448755264)","('podisease', 0.10052547603845596)","('pophyconditon', 0.08225727826356888)","('poss', 0.08107393234968185)","('iss', 0.08081918954849243)","('poprocedure', 0.06905776262283325)","('posize', 0.06793403625488281)","('idisease', 0.06583033502101898)","('prss', 0.06457806378602982)","('idiagnostictest', 0.05806291848421097)","('pogender', 0.05681083723902702)","('poage', 0.05610378459095955)","('poclinical', 0.04691923409700394)","('potreatment', 0.04668010026216507)","('pomedhistory', 0.04152693226933479)","('prbehavior', 0.03966030105948448)"
578,"('otreatment', 0.36734145879745483)","('iprocedure', 0.14514192938804626)","('opatient', 0.11681607365608215)","('prdisease', 0.10388746857643127)","('idiagnostic', 0.10043440759181976)","('podisease', 0.09751711785793304)","('iss', 0.08133477717638016)","('poss', 0.08074775338172913)","('pophyconditon', 0.08025702089071274)","('poprocedure', 0.06944166123867035)","('idisease', 0.06673141568899155)","('posize', 0.06655185669660568)","('prss', 0.06524080783128738)","('idiagnostictest', 0.05782680585980415)","('poage', 0.05710291489958763)","('pogender', 0.056647736579179764)","('potreatment', 0.04692959785461426)","('poclinical', 0.04661216214299202)","('pomedhistory', 0.042254477739334106)","('prbehavior', 0.03949214145541191)"
579,"('otreatment', 0.38079702854156494)","('iprocedure', 0.14151720702648163)","('opatient', 0.12022450566291809)","('prdisease', 0.10521120578050613)","('idiagnostic', 0.10122590512037277)","('podisease', 0.10067986696958542)","('pophyconditon', 0.08333300054073334)","('poss', 0.08263338357210159)","('iss', 0.08244151622056961)","('poprocedure', 0.07085448503494263)","('posize', 0.06951721757650375)","('idisease', 0.06799738109111786)","('prss', 0.06634499132633209)","('pogender', 0.05849464237689972)","('idiagnostictest', 0.05834726616740227)","('poage', 0.05815581604838371)","('potreatment', 0.048366349190473557)","('poclinical', 0.04773892089724541)","('pomedhistory', 0.04244336113333702)","('prbehavior', 0.04047579690814018)"
580,"('otreatment', 0.3906676173210144)","('iprocedure', 0.14349612593650818)","('opatient', 0.12072225660085678)","('prdisease', 0.10819077491760254)","('idiagnostic', 0.10282841324806213)","('podisease', 0.09714443981647491)","('pophyconditon', 0.0843164473772049)","('iss', 0.08411456644535065)","('poss', 0.08358854800462723)","('poprocedure', 0.07311561703681946)","('idisease', 0.0698351040482521)","('prss', 0.0678582563996315)","('posize', 0.06754263490438461)","('pogender', 0.06065244600176811)","('idiagnostictest', 0.05979105085134506)","('poage', 0.05909109488129616)","('potreatment', 0.04902724176645279)","('poclinical', 0.0484282523393631)","('pomedhistory', 0.044149089604616165)","('prbehavior', 0.04151755943894386)"
581,"('otreatment', 0.3657872676849365)","('iprocedure', 0.13630853593349457)","('opatient', 0.11887387931346893)","('podisease', 0.10224087536334991)","('prdisease', 0.10176445543766022)","('idiagnostic', 0.09845126420259476)","('pophyconditon', 0.0830766037106514)","('poss', 0.08218313008546829)","('iss', 0.08145789057016373)","('posize', 0.07039865851402283)","('poprocedure', 0.0693732351064682)","('idisease', 0.06544479727745056)","('prss', 0.06513402611017227)","('pogender', 0.0583583265542984)","('poage', 0.05716295540332794)","('idiagnostictest', 0.057029854506254196)","('poclinical', 0.04708779975771904)","('potreatment', 0.046758636832237244)","('pomedhistory', 0.041851263493299484)","('prbehavior', 0.03982739523053169)"
582,"('otreatment', 0.36409124732017517)","('iprocedure', 0.1374255120754242)","('opatient', 0.11642870306968689)","('prdisease', 0.1062941625714302)","('podisease', 0.10138852149248123)","('idiagnostic', 0.10127897560596466)","('iss', 0.08383063971996307)","('poss', 0.0799541249871254)","('pophyconditon', 0.0795326977968216)","('posize', 0.07011076807975769)","('prss', 0.068545401096344)","('poprocedure', 0.06821537017822266)","('idisease', 0.06799916923046112)","('poage', 0.05956866964697838)","('idiagnostictest', 0.057579316198825836)","('pogender', 0.05607358738780022)","('potreatment', 0.04899401217699051)","('poclinical', 0.04877781495451927)","('pomedhistory', 0.04278624802827835)","('prbehavior', 0.04076842591166496)"
583,"('iprocedure', 0.24140729010105133)","('podisease', 0.12516739964485168)","('otreatment', 0.12119502574205399)","('posize', 0.10994679480791092)","('idiagnostic', 0.07683844119310379)","('opatient', 0.0763964131474495)","('poss', 0.07329251617193222)","('poage', 0.06450079381465912)","('prdisease', 0.06362422555685043)","('pophyconditon', 0.06169471889734268)","('iss', 0.05866338685154915)","('pogender', 0.05478891357779503)","('idiagnostictest', 0.05195487663149834)","('poclinical', 0.043588194996118546)","('poprocedure', 0.04322953149676323)","('prss', 0.04253784567117691)","('potreatment', 0.04168294370174408)","('idisease', 0.039831697940826416)","('pomedhistory', 0.03807440027594566)","('prbehavior', 0.032684799283742905)"
584,"('otreatment', 0.1688380092382431)","('iprocedure', 0.16124986112117767)","('podisease', 0.13048593699932098)","('posize', 0.09539800882339478)","('opatient', 0.09055189788341522)","('poss', 0.08276772499084473)","('idiagnostic', 0.07531819492578506)","('pophyconditon', 0.07479451596736908)","('prdisease', 0.0649842843413353)","('iss', 0.061101384460926056)","('poage', 0.05829961970448494)","('pogender', 0.05698392912745476)","('poprocedure', 0.05286147817969322)","('idiagnostictest', 0.051049184054136276)","('prss', 0.04734617844223976)","('idisease', 0.04413256421685219)","('poclinical', 0.04243452101945877)","('potreatment', 0.042334239929914474)","('pomedhistory', 0.03756866604089737)","('prbehavior', 0.03482551500201225)"
585,"('iprocedure', 0.4514245390892029)","('otreatment', 0.1307549625635147)","('podisease', 0.10753486305475235)","('idiagnostic', 0.09587046504020691)","('posize', 0.08812808245420456)","('prdisease', 0.07975365966558456)","('opatient', 0.0768933892250061)","('iss', 0.06589166074991226)","('poss', 0.06272032856941223)","('poage', 0.05926890671253204)","('pophyconditon', 0.05734073370695114)","('idiagnostictest', 0.05688752606511116)","('pogender', 0.052537646144628525)","('poclinical', 0.047554634511470795)","('prss', 0.045709479600191116)","('poprocedure', 0.04555349797010422)","('idisease', 0.04554525762796402)","('potreatment', 0.04235151410102844)","('pomedhistory', 0.0398586243391037)","('prbehavior', 0.032871879637241364)"
586,"('iprocedure', 0.559215247631073)","('otreatment', 0.1283615380525589)","('podisease', 0.10923536121845245)","('idiagnostic', 0.10828284919261932)","('posize', 0.10236664861440659)","('prdisease', 0.08831021189689636)","('opatient', 0.0837438628077507)","('iss', 0.0754992738366127)","('poage', 0.06796791404485703)","('poss', 0.06689540296792984)","('idiagnostictest', 0.0646117776632309)","('pophyconditon', 0.06189937889575958)","('pogender', 0.05878470838069916)","('poclinical', 0.05649736896157265)","('idisease', 0.052005067467689514)","('prss', 0.049887191504240036)","('poprocedure', 0.04906093329191208)","('potreatment', 0.04850268363952637)","('pomedhistory', 0.04824868217110634)","('prbehavior', 0.03701458126306534)"
587,"('iprocedure', 0.5771089196205139)","('otreatment', 0.12236552685499191)","('podisease', 0.11123887449502945)","('idiagnostic', 0.10569151490926743)","('posize', 0.10560950636863708)","('opatient', 0.08882986754179001)","('prdisease', 0.08627001196146011)","('iss', 0.0789758563041687)","('poage', 0.07644349336624146)","('poss', 0.06813953071832657)","('idiagnostictest', 0.06776680797338486)","('poclinical', 0.06173544377088547)","('pophyconditon', 0.06146567314863205)","('pogender', 0.06084123253822327)","('pomedhistory', 0.053435422480106354)","('idisease', 0.052370280027389526)","('prss', 0.050163671374320984)","('potreatment', 0.05015680193901062)","('poprocedure', 0.048391032963991165)","('prbehavior', 0.03775935620069504)"
588,"('iprocedure', 0.49052169919013977)","('otreatment', 0.1343744546175003)","('podisease', 0.10126636922359467)","('idiagnostic', 0.0960572361946106)","('posize', 0.0875067487359047)","('opatient', 0.08154160529375076)","('prdisease', 0.0803554430603981)","('iss', 0.06729107350111008)","('poss', 0.0653594359755516)","('idiagnostictest', 0.06164845451712608)","('poage', 0.06140436232089996)","('pophyconditon', 0.0608249194920063)","('pogender', 0.05711015313863754)","('poclinical', 0.04986206442117691)","('poprocedure', 0.047070812433958054)","('idisease', 0.04691514000296593)","('prss', 0.044806160032749176)","('pomedhistory', 0.043655093759298325)","('potreatment', 0.042009398341178894)","('prbehavior', 0.0341009758412838)"
589,"('otreatment', 0.3462052643299103)","('iprocedure', 0.14026910066604614)","('opatient', 0.113693468272686)","('podisease', 0.10345155745744705)","('prdisease', 0.10101936012506485)","('idiagnostic', 0.09763702005147934)","('pophyconditon', 0.08292926102876663)","('poss', 0.08188861608505249)","('iss', 0.07814391702413559)","('poprocedure', 0.068549744784832)","('posize', 0.06539926677942276)","('idisease', 0.0630168542265892)","('prss', 0.06276637315750122)","('pogender', 0.0572192519903183)","('idiagnostictest', 0.05666914954781532)","('poage', 0.05614790692925453)","('potreatment', 0.04608893021941185)","('poclinical', 0.04573043808341026)","('pomedhistory', 0.04094455763697624)","('prbehavior', 0.03929615765810013)"
590,"('otreatment', 0.3327960968017578)","('iprocedure', 0.13632813096046448)","('opatient', 0.11230828613042831)","('podisease', 0.10813587158918381)","('prdisease', 0.09875590354204178)","('idiagnostic', 0.09395942836999893)","('poss', 0.08092387020587921)","('pophyconditon', 0.08017595112323761)","('iss', 0.07773124426603317)","('posize', 0.06970461457967758)","('poprocedure', 0.06634004414081573)","('prss', 0.06302309036254883)","('idisease', 0.06125124543905258)","('poage', 0.05640571191906929)","('idiagnostictest', 0.055836137384176254)","('pogender', 0.0555720217525959)","('poclinical', 0.04565916955471039)","('potreatment', 0.044889021664857864)","('pomedhistory', 0.039474837481975555)","('prbehavior', 0.03852967917919159)"
591,"('otreatment', 0.3455980122089386)","('iprocedure', 0.14843031764030457)","('opatient', 0.11816485226154327)","('podisease', 0.09864819049835205)","('prdisease', 0.09792518615722656)","('idiagnostic', 0.09703954309225082)","('pophyconditon', 0.0861741229891777)","('poss', 0.08485803753137589)","('iss', 0.07474725693464279)","('poprocedure', 0.0732053592801094)","('idisease', 0.06145082414150238)","('posize', 0.06109024956822395)","('pogender', 0.059688787907361984)","('prss', 0.059345703572034836)","('idiagnostictest', 0.058769579976797104)","('poage', 0.054055649787187576)","('poclinical', 0.04342708736658096)","('potreatment', 0.04340842738747597)","('pomedhistory', 0.04081990569829941)","('prbehavior', 0.03801143169403076)"
592,"('otreatment', 0.3558824360370636)","('iprocedure', 0.1485513597726822)","('opatient', 0.11873867362737656)","('prdisease', 0.1031271368265152)","('podisease', 0.09954101592302322)","('idiagnostic', 0.09783496707677841)","('pophyconditon', 0.08598514646291733)","('poss', 0.08324897289276123)","('iss', 0.07761029154062271)","('poprocedure', 0.07411396503448486)","('idisease', 0.06362617760896683)","('posize', 0.06202194467186928)","('prss', 0.06180538982152939)","('pogender', 0.060657940804958344)","('idiagnostictest', 0.0589117705821991)","('poage', 0.055684708058834076)","('potreatment', 0.04551467299461365)","('poclinical', 0.044058676809072495)","('pomedhistory', 0.042222701013088226)","('prbehavior', 0.0389358252286911)"
593,"('otreatment', 0.32605084776878357)","('iprocedure', 0.13164304196834564)","('opatient', 0.11415691673755646)","('podisease', 0.1050323024392128)","('prdisease', 0.09597713500261307)","('idiagnostic', 0.09434796869754791)","('poss', 0.08075344562530518)","('pophyconditon', 0.07952461391687393)","('iss', 0.07681018114089966)","('posize', 0.06970786303281784)","('poprocedure', 0.067835234105587)","('prss', 0.062419578433036804)","('idisease', 0.06070990487933159)","('poage', 0.05617319792509079)","('pogender', 0.055264703929424286)","('idiagnostictest', 0.05450322479009628)","('poclinical', 0.04555919021368027)","('potreatment', 0.04470597207546234)","('pomedhistory', 0.03928469121456146)","('prbehavior', 0.03837931901216507)"
594,"('iprocedure', 0.1872147023677826)","('otreatment', 0.14508818089962006)","('posize', 0.1293245255947113)","('podisease', 0.1175190806388855)","('opatient', 0.09375365823507309)","('poss', 0.08452894538640976)","('pogender', 0.07814061641693115)","('poage', 0.07449334859848022)","('pophyconditon', 0.07409081608057022)","('idiagnostic', 0.07136918604373932)","('prdisease', 0.06548941135406494)","('idiagnostictest', 0.061222005635499954)","('iss', 0.059780921787023544)","('poprocedure', 0.05237837880849838)","('prss', 0.04454568400979042)","('poclinical', 0.043963924050331116)","('pomedhistory', 0.04365820065140724)","('idisease', 0.042508065700531006)","('potreatment', 0.04112265631556511)","('prbehavior', 0.038079943507909775)"
595,"('otreatment', 0.3529229164123535)","('iprocedure', 0.15381066501140594)","('opatient', 0.11403451859951019)","('prdisease', 0.10631891340017319)","('idiagnostic', 0.10129903256893158)","('podisease', 0.0933978259563446)","('iss', 0.08039374649524689)","('poss', 0.07752491533756256)","('pophyconditon', 0.0759185403585434)","('poprocedure', 0.06920502334833145)","('idisease', 0.06568772345781326)","('prss', 0.06545329093933105)","('posize', 0.06536176800727844)","('idiagnostictest', 0.058845460414886475)","('poage', 0.057159990072250366)","('pogender', 0.05531017854809761)","('poclinical', 0.0457431860268116)","('potreatment', 0.045641470700502396)","('pomedhistory', 0.04223503917455673)","('prbehavior', 0.03896944597363472)"
596,"('posize', 0.2985578179359436)","('iprocedure', 0.19988375902175903)","('podisease', 0.16328325867652893)","('otreatment', 0.13115181028842926)","('poage', 0.11367342621088028)","('opatient', 0.1057664006948471)","('poss', 0.08905323594808578)","('idiagnostic', 0.08734875172376633)","('pogender', 0.08667343109846115)","('prdisease', 0.07879266887903214)","('idiagnostictest', 0.0748431459069252)","('iss', 0.07382837682962418)","('pophyconditon', 0.07178673893213272)","('pomedhistory', 0.06129954382777214)","('potreatment', 0.06028106063604355)","('poclinical', 0.05988015979528427)","('prss', 0.05532606691122055)","('idisease', 0.05466317757964134)","('poprocedure', 0.04917595162987709)","('prbehavior', 0.04520445317029953)"
597,"('iprocedure', 0.2834685742855072)","('otreatment', 0.12359052151441574)","('podisease', 0.11872470378875732)","('posize', 0.09594528377056122)","('idiagnostic', 0.07769081741571426)","('opatient', 0.07612843066453934)","('poss', 0.06894809752702713)","('prdisease', 0.06603088229894638)","('pophyconditon', 0.05967329442501068)","('poage', 0.05866192281246185)","('iss', 0.05842933431267738)","('pogender', 0.05266248434782028)","('idiagnostictest', 0.051760271191596985)","('poprocedure', 0.04264885559678078)","('poclinical', 0.04124254360795021)","('prss', 0.04117315635085106)","('potreatment', 0.03956122323870659)","('idisease', 0.03909244015812874)","('pomedhistory', 0.03682145103812218)","('prbehavior', 0.03135594353079796)"
598,"('posize', 0.32196399569511414)","('iprocedure', 0.22258691489696503)","('podisease', 0.1776500940322876)","('otreatment', 0.12668496370315552)","('poage', 0.12626202404499054)","('opatient', 0.1022719219326973)","('idiagnostic', 0.09676041454076767)","('poss', 0.08955077826976776)","('prdisease', 0.08753784000873566)","('iss', 0.07955794036388397)","('pogender', 0.07895895838737488)","('idiagnostictest', 0.07457108050584793)","('pophyconditon', 0.0694459080696106)","('potreatment', 0.06777948886156082)","('poclinical', 0.06592023372650146)","('pomedhistory', 0.06513188034296036)","('prss', 0.06464163959026337)","('idisease', 0.061502568423748016)","('poprocedure', 0.049267929047346115)","('prbehavior', 0.046105820685625076)"
599,"('iprocedure', 0.5914838314056396)","('otreatment', 0.12607240676879883)","('idiagnostic', 0.1093008741736412)","('podisease', 0.10884668678045273)","('posize', 0.10758068412542343)","('prdisease', 0.08873619884252548)","('opatient', 0.08729517459869385)","('iss', 0.07947539538145065)","('poage', 0.0748893991112709)","('idiagnostictest', 0.06856443732976913)","('poss', 0.0683411955833435)","('pophyconditon', 0.06232568249106407)","('poclinical', 0.061887893825769424)","('pogender', 0.06155943125486374)","('idisease', 0.05438438057899475)","('pomedhistory', 0.052950918674468994)","('prss', 0.05134469270706177)","('potreatment', 0.051050685346126556)","('poprocedure', 0.049101512879133224)","('prbehavior', 0.03916856274008751)"
600,"('iprocedure', 0.5189322829246521)","('otreatment', 0.12421760708093643)","('podisease', 0.10762638598680496)","('posize', 0.09915637969970703)","('idiagnostic', 0.09247685968875885)","('opatient', 0.08384561538696289)","('prdisease', 0.07730173319578171)","('iss', 0.07041201740503311)","('poage', 0.06899461150169373)","('poss', 0.06685315817594528)","('idiagnostictest', 0.06327547878026962)","('pophyconditon', 0.06056933104991913)","('pogender', 0.0581536740064621)","('poclinical', 0.054663725197315216)","('pomedhistory', 0.04846492037177086)","('idisease', 0.04642403498291969)","('poprocedure', 0.04477883502840996)","('potreatment', 0.04381261020898819)","('prss', 0.04346707463264465)","('prbehavior', 0.03529123216867447)"
601,"('iprocedure', 0.5699145197868347)","('otreatment', 0.13437598943710327)","('idiagnostic', 0.10604366660118103)","('podisease', 0.10264255106449127)","('posize', 0.09887730330228806)","('prdisease', 0.08915053308010101)","('opatient', 0.08738353848457336)","('iss', 0.07643198221921921)","('poss', 0.06803078949451447)","('poage', 0.06746216863393784)","('idiagnostictest', 0.06716106832027435)","('pophyconditon', 0.06331236660480499)","('pogender', 0.06309778988361359)","('poclinical', 0.05697304382920265)","('idisease', 0.053803883492946625)","('poprocedure', 0.050668783485889435)","('prss', 0.05008576810359955)","('pomedhistory', 0.049493350088596344)","('potreatment', 0.0478111207485199)","('prbehavior', 0.038176193833351135)"
602,"('iprocedure', 0.23226478695869446)","('podisease', 0.1281091719865799)","('otreatment', 0.12178775668144226)","('posize', 0.09222377836704254)","('idiagnostic', 0.08020209521055222)","('opatient', 0.07835381478071213)","('poss', 0.07657576352357864)","('pophyconditon', 0.06704012304544449)","('prdisease', 0.06422599405050278)","('poage', 0.06294821947813034)","('iss', 0.05785201117396355)","('pogender', 0.05371415987610817)","('idiagnostictest', 0.05178031697869301)","('poprocedure', 0.045837610960006714)","('prss', 0.044175028800964355)","('poclinical', 0.04345851019024849)","('potreatment', 0.04342538118362427)","('idisease', 0.040421050041913986)","('pomedhistory', 0.03818301111459732)","('prbehavior', 0.03451249375939369)"
603,"('iprocedure', 0.17723742127418518)","('otreatment', 0.14752806723117828)","('podisease', 0.12008106708526611)","('posize', 0.10484099388122559)","('opatient', 0.08689210563898087)","('poss', 0.0791790634393692)","('idiagnostic', 0.07561686635017395)","('pophyconditon', 0.069175586104393)","('prdisease', 0.06513410806655884)","('pogender', 0.06374873220920563)","('poage', 0.0630180686712265)","('iss', 0.05846738815307617)","('idiagnostictest', 0.05341506004333496)","('poprocedure', 0.04994465410709381)","('prss', 0.04690787196159363)","('poclinical', 0.04201032221317291)","('idisease', 0.041339211165905)","('potreatment', 0.04077920317649841)","('pomedhistory', 0.03813489153981209)","('prbehavior', 0.03565344214439392)"
604,"('iprocedure', 0.5979183316230774)","('otreatment', 0.12890885770320892)","('idiagnostic', 0.10941867530345917)","('podisease', 0.10840436071157455)","('posize', 0.10787815600633621)","('prdisease', 0.09009729325771332)","('opatient', 0.08864349126815796)","('iss', 0.0808756873011589)","('poage', 0.0754142478108406)","('idiagnostictest', 0.06964568793773651)","('poss', 0.06890665739774704)","('poclinical', 0.06284847110509872)","('pophyconditon', 0.0626499131321907)","('pogender', 0.0625762790441513)","('idisease', 0.05516321212053299)","('pomedhistory', 0.05364646017551422)","('prss', 0.05189967900514603)","('potreatment', 0.05104082077741623)","('poprocedure', 0.049642741680145264)","('prbehavior', 0.039317063987255096)"
605,"('otreatment', 0.31091421842575073)","('iprocedure', 0.1292746216058731)","('opatient', 0.12094078958034515)","('podisease', 0.10377649962902069)","('idiagnostic', 0.09447559714317322)","('prdisease', 0.09287413209676743)","('pophyconditon', 0.08560042083263397)","('poss', 0.08482296019792557)","('iss', 0.07514455169439316)","('poprocedure', 0.07467208057641983)","('posize', 0.0669410228729248)","('pogender', 0.0630335807800293)","('prss', 0.060322366654872894)","('idisease', 0.05995103716850281)","('poage', 0.057982880622148514)","('idiagnostictest', 0.05602908506989479)","('potreatment', 0.04374291002750397)","('poclinical', 0.04327244684100151)","('pomedhistory', 0.040703192353248596)","('prbehavior', 0.039461906999349594)"
606,"('otreatment', 0.21525202691555023)","('iprocedure', 0.20349659025669098)","('podisease', 0.10405799001455307)","('opatient', 0.08567818999290466)","('idiagnostic', 0.08321478217840195)","('prdisease', 0.07952877879142761)","('posize', 0.07161129266023636)","('poss', 0.06743470579385757)","('iss', 0.06394033133983612)","('pophyconditon', 0.062368180602788925)","('pogender', 0.05343759432435036)","('poprocedure', 0.05329662188887596)","('idiagnostictest', 0.05103432387113571)","('poage', 0.04908913001418114)","('idisease', 0.04711916670203209)","('prss', 0.046201542019844055)","('poclinical', 0.04043755307793617)","('potreatment', 0.03639203682541847)","('pomedhistory', 0.03332699090242386)","('prbehavior', 0.03259636089205742)"
