,posize,podisease,iprocedure,iss,opatient,otreatment,prdisease,pogender,idiagnostic,idiagnostictest,poage,pophyconditon,idisease,prss,poss,potreatment,poprocedure,poclinical,prbehavior,pomedhistory,text,file_path
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the most important finding in our study was that,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11520523_element.csv
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,we did a multicentre randomised controlled trial to test results in an improved perinatal outcome compared with cardiotocography alone,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11520523_element.csv
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,patients with lv ejection fraction 40 severe valvular disease or coexisting cardiomyopathy on screening echocardiogram were excluded,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patients with were excluded,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of 303 hypertensive patients with echocardiographic lv hypertrophy enrolled in preserve in 28 centers in 10 countries see appendix,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,with echocardiographic lv hypertrophy enrolled in preserve in 28 centers in 10 countries see appendix,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,methods and results an ethnically diverse population of 303 men and women with essential hypertension and increased lv mass at screening echocardiography were enrolled at clinical centers on 4 continents and studied by echocardiog raphy at baseline and after 6 and 12 month randomized therapy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,methods and results an ethnically diverse population of 303 with essential hypertension and increased lv mass at screening echocardiography were enrolled at clinical centers on 4 continents and studied by echocardiog raphy at baseline and after 6 and 12 month randomized therapy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,methods and results an ethnically diverse population of 303 men and women at screening echocardiography were enrolled at clinical centers on 4 continents and studied by echocardiog raphy at baseline and after 6 and 12 month randomized therapy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,methods and results an ethnically diverse population of 303 men and women with essential hypertension and increased lv mass at screening echocardiography were enrolled at clinical centers on 4 continents and studied by echocardiog raphy at baseline and after 6 and 12 month randomized therapy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blinded study medication was titrated and then maintained for 1 year with echocardiograms performed after 6 and 12 months after which double blinded therapy was continued during clean up of measurements and clinical event ascertainment to prevent knowledge of treatment assignment from influencing data adjudication,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,was titrated and then maintained for 1 year with echocardiograms performed after 6 and 12 months after which double blinded therapy was continued during clean up of measurements and clinical event ascertainment to prevent knowledge of treatment assignment from influencing data adjudication,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,because the study had two primary objectives it was to be considered positive only if enalapril was more effective than nifedipine for both lv mass reduction and normalization of lv diastolic filling at a value of p 0 05 or if one comparison had a value of p 0 025,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,because the study had two primary objectives it was to be considered positive only if enalapril was more effective than nifedipine for both at a value of p 0 05 or if one comparison had a value of p 0 025,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the most important result of the study is that regimens based on once daily administration of enalapril or long acting nifedipine significantly reduced lv mass index and relative wall thickness during 1 year of treatment lv mass index was reduced to the normal range in 56 of enalapril treated patients and 48 of nifedipine treated patients,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the most important result of the study is that regimens based on once daily administration of enalapril or long acting nifedipine lv mass index was reduced to the normal range in 56 of enalapril treated patients and 48 of nifedipine treated patients,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusions once daily antihypertensive treatment with enalapril or long acting nifedipine plus adjunctive hydrochlo rothiazide and atenolol when needed to control blood pressure both had moderately beneficial and statistically indistinguishable effects on regression of lv hypertrophy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusions once daily antihypertensive treatment with enalapril or long acting nifedipine plus adjunctive hydrochlo rothiazide and atenolol when needed to control blood pressure both had moderately beneficial and statistically indistinguishable effects on regression of lv hypertrophy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the primary outcome measure of lv mass index was reduced similarly by the two treatment regimens both in primary intention to treat analyses and in the subset of patients treated per protocol data not shown on monotherapy or in various population subsets,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the primary outcome measure of both in primary intention to treat analyses and in the subset of patients treated per protocol data not shown on monotherapy or in various population subsets,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the results of the present study suggest that disappointing results in early studies with dihydropyridine calcium channel blockers 12 may have been caused by actions that are not characteristic of subsequently introduced longer acting preparations including induction of volume overload and sympathetic activation,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the results of the present study suggest that disappointing results in early studies with dihydropyridine calcium channel blockers 12 may have been caused including induction of volume overload and sympathetic activation,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this analysis confirmed a lack of difference in lv mass change between enalapril or nifedipine treatment arms and revealed trends toward greater lv mass reduction with supplemental hydrochlorothiazide mean difference 4 g m,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this analysis confirmed,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11551875_element.csv
217,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,objectives to determine the effects of titrated oral misoprostol solution compared with vaginal dinoprostone,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,objectives to determine the,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,the number of women randomised was 695,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,randomised was 695,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the number of women randomised was,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the exclusion criteria were gestation less than 34 weeks signi cant antepartum haemorrhage previous caesarean section uncontrolled diabetes mellitus severe pre eclampsia or eclampsia and fetal distress,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the exclusion criteria were,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,methods women undergoing induction of labour after 34 weeks of pregnancy were allocated by randomised sealed opaque envelopes to induction of labour with titrated oral misoprostol solution or two doses of vaginal dinoprostone 2mg administered six hours apart,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,methods women undergoing induction of labour after 34 weeks of pregnancy were allocated by randomised sealed opaque envelopes to induction of labour with titrated,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyperstimulation with fetal heart rate changes occurred in 4 of women in the oral misoprostol group and 3 after vaginal dinoprostone rr 1 32 95 ci 0 59 2 98,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in 4 of women in the oral misoprostol group and 3 after vaginal dinoprostone rr 1 32 95 ci 0 59 2 98,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vaginal delivery within 24 hours was not achieved in 38 of women in the oral misoprostol group and 36 in the vaginal dinoprostone group rr 1 08 95 ci 0 89 1 31,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,in 38 of women in the oral misoprostol group and 36 in the vaginal dinoprostone group rr 1 08 95 ci 0 89 1 31,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,if the contractions became inadequate augmentation of the active phase of labour was attempted with hourly titrated oral misoprostol 1mg ml solution escalating the dose from 5ml to 10ml and 20ml maximum,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,if the contractions became inadequate was attempted with hourly titrated oral misoprostol 1mg ml solution escalating the dose from 5ml to 10ml and 20ml maximum,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusions this new approach to oral misoprostol administration was successful in minimising the risk of uterine hyperstimulation which has been a feature of misoprostol use for induction of labour at the expense of a somewhat slower response in women with intact membranes and unfavourable cervices,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusions this new approach to oral misoprostol administration was which has been a feature of misoprostol use for induction of labour at the expense of a somewhat slower response in women with intact membranes and unfavourable cervices,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11563466_element.csv
234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,objective to determine the efficacy of oral misoprostol 50 g administered every 3 hours compared to vaginal misoprostol 50 g administered every 6 hours for induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,objective to determine,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,post term inductions were considered when gestational age was 41 weeks 41 0 weeks,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,post term inductions were considered when 41 0 weeks,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,there were 126 patients enrolled in this study 62 in the oral group and 64 in the vaginal group,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,there were enrolled in this study 62 in the oral group and 64 in the vaginal group,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,specific exclusion criteria included oligohydramnios amniotic fluid index 2 5th percentile for gestational age 14 intrauterine growth restriction estimated fetal weight 10th percentile for gestational age abruptio placenta premature rupture of the membranes previous uterine scar prior pg use for cervical ripening labor induction and any contraindication to vaginal delivery eg active genital herpes,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,specific,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
242,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,study methods in this double blind randomized trial 126 women received misoprostol 50 g either orally every 3 hours or vaginally every 6 hours for induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,study methods in this double blind randomized trial received misoprostol 50 g either orally every 3 hours or vaginally every 6 hours for induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,study methods in this double blind randomized trial,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each patient received an oral tablet every 3 hours and a vaginal tablet every 6 hours administered concurrently with an oral tablet to a maximum of 48 hours,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each patient received administered concurrently with an oral tablet to a maximum of 48 hours,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each envelope contained 2 packages of identically appearing pills 1 labeled oral medication either placebo or misoprostol 50 g and 1 labeled vaginal medication either placebo or misoprostol 50 g,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,each envelope contained,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,as per our center s usual protocol for cervical ripening those women not in labor at 48 hours were reassessed and their bishop score repeated,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,as per our center s usual protocol for cervical ripening those women not in labor at 48 hours were reassessed and,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,results median time to delivery was shorter in those women who were receiving vaginal misoprostol vaginal 14 3 hours vs oral 23 1 hours p 0004 and more women in the oral group required oxytocin augmentation of labor 73 vs 42 rr 1 98 95 ci 1 29 to 3 06,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,results vaginal 14 3 hours vs oral 23 1 hours p 0004 and more women in the oral group required oxytocin augmentation of labor 73 vs 42 rr 1 98 95 ci 1 29 to 3 06,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusion vaginal misoprostol administered every 6 hours is more effective for induction of labor than oral misoprostol administered every 3 hours,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,conclusion vaginal misoprostol administered every 6 hours is for induction of labor than oral misoprostol administered every 3 hours,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when comparing the groups with respect to intrapartum complications there was an increased rate of tachysystole in those women receiving vaginal misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,when comparing the groups with respect to intrapartum complications there was an in those women receiving vaginal misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oral misoprostol has several potential advantages compared to vaginal misoprostol including ease of administration and avoidance of repeated vaginal examinations,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oral misoprostol has compared to vaginal misoprostol including ease of administration and avoidance of repeated vaginal examinations,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11641676_element.csv
259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,misoprostol a prostaglandin e1 analog is highly effective for pregnancy termination of early pregnancy and for induction of labor in late pregnancy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,misoprostol a prostaglandin e1 analog is highly effective for of early pregnancy and for induction of labor in late pregnancy,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the present study included all women who failed to abort after 48 h of initiation of misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the present study included all women who of initiation of misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,this was a descriptive observational study using retrospective record review of all pregnant women in the second trimester 14 28 weeks of pregnancy who failed to abort by misoprostol administration over a period of 12 years between 1998 and 2010,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,this was a descriptive observational study using retrospective record review of all pregnant women in the second trimester 14 28 weeks of pregnancy who over a period of 12 years between 1998 and 2010,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,all women were admitted in the labor room of the department of obstetrics and gynecology faculty of medicine chiang mai university chiang mai thailand,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,all were admitted in the labor room of the department of obstetrics and gynecology faculty of medicine chiang mai university chiang mai thailand,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of 680 women underwent termination of pregnancy over the study period of 12 years from 1998 to 2010,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of underwent termination of pregnancy over the study period of 12 years from 1998 to 2010,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,women received additional doses of misoprostol in case of failure to insert the modified condom balloon,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,women in case of failure to insert the modified condom balloon,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,additionally some women received additional doses of misoprostol instead of modified condom balloon as per the physician s choice,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,additionally some women of misoprostol instead of modified condom balloon as per the physician s choice,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data included baseline characteristics of the pregnant women doses and route of misoprostol administration adverse effects further methods used after failure mean interval between initiation of termination and delivery time fetal expulsion time estimated blood loss analgesia and oxytocin requirement and serious complications such as excessive blood loss and uterine rupture,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data included baseline characteristics of the pregnant women adverse effects further methods used after failure mean interval between initiation of termination and delivery time fetal expulsion time estimated blood loss analgesia and oxytocin requirement and serious complications such as excessive blood loss and uterine rupture,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,fifty two 76 5 women required oxytocin infusion and 37 54 4 women received analgesia,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fifty two 76 5 women required and 37 54 4 women received analgesia,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,modified condom balloon was used as a primary technique in 33 8 of women who failed to abort,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,was used as a primary technique in 33 8 of women who failed to abort,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,the longest abortion time was 247 88 h this was a nulliparous woman with a live fetus 22 weeks of gestation,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the longest abortion time was 247 88 h this was a nulliparous woman with 22 weeks of gestation,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68 10 women failed to abort within 48 h of initiation of misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,within 48 h of initiation of misoprostol,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11759980_element.csv
283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,objective to evaluate the efficacy of oral and vaginal misoprostol compared with the standard regimen using dinoprostone for induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,objective compared with the standard regimen using dinoprostone for induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,however the lack of any serious adverse events was noteworthy because this study was carried out among a group of women with high risk pregnancies,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,however the lack of any serious adverse events was noteworthy because this study was carried out among,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,misoprostol a prostaglandin e1 analogue is an inexpensive and potentially useful drug to women requiring induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,misoprostol is an inexpensive and potentially useful drug to women requiring induction of labor,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,from april 1999 to november 2000 all women with obstetric or medical indications for induction of labor were recruited to the trial,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,from april 1999 to november 2000 for induction of labor were recruited to the trial,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of 573 women were recruited to the study,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,were recruited to the study,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,patients who had a bishop score greater than 7 where amniotomy was possible without the prior use of prostaglandins were also excluded,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,where amniotomy was possible without the prior use of prostaglandins were also excluded,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,these included the presence of thick meconium stained amniotic fluid low 5 minute apgar score less than 7 admission to the neonatal intensive care unit or the diagnosis of hypoxic ischemic encephalopathy by the pediatrician,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,these included low 5 minute apgar score less than 7 admission to the neonatal intensive care unit or the diagnosis of hypoxic ischemic encephalopathy by the pediatrician,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of 573 women admitted for induction of labor were randomized to receive oral misoprostol vaginal misoprostol or the control dinoprostone,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a total of 573 women admitted for induction of labor were randomized to,F:\PythonProjects\SRTP-PICO-Classification\data\PICOElement\11814497_element.csv
