,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
446,"('otreatment', 0.6197530627250671)","('opatient', 0.11109282821416855)","('prdisease', 0.05089118331670761)","('iprocedure', 0.043641895055770874)","('podisease', 0.04272618889808655)","('iss', 0.040048111230134964)","('idiagnostic', 0.036778535693883896)","('pophyconditon', 0.03255428373813629)","('posize', 0.03245021775364876)","('prss', 0.027809279039502144)","('poss', 0.025615449994802475)","('poprocedure', 0.024815184995532036)","('poage', 0.024744808673858643)","('idiagnostictest', 0.024720685556530952)","('potreatment', 0.02436363883316517)","('pogender', 0.023526623845100403)","('idisease', 0.021581465378403664)","('prbehavior', 0.018049240112304688)","('poclinical', 0.01634310930967331)","('pomedhistory', 0.015884460881352425)"
447,"('otreatment', 0.4931359887123108)","('opatient', 0.09854357689619064)","('iprocedure', 0.041006527841091156)","('prdisease', 0.04100416600704193)","('iss', 0.03629765287041664)","('podisease', 0.03520182892680168)","('idiagnostic', 0.03446746990084648)","('posize', 0.03180742263793945)","('pophyconditon', 0.026485832408070564)","('prss', 0.025603875517845154)","('idiagnostictest', 0.02195320464670658)","('poage', 0.02180464193224907)","('poss', 0.021707097068428993)","('pogender', 0.02060326188802719)","('poprocedure', 0.020573340356349945)","('potreatment', 0.020539429038763046)","('idisease', 0.01675601303577423)","('prbehavior', 0.015226627700030804)","('pomedhistory', 0.012697684578597546)","('poclinical', 0.012449284084141254)"
448,"('otreatment', 0.578896164894104)","('opatient', 0.11514469981193542)","('iprocedure', 0.04789261147379875)","('prdisease', 0.043560221791267395)","('iss', 0.042236123234033585)","('idiagnostic', 0.03735928609967232)","('podisease', 0.03637239709496498)","('posize', 0.035826727747917175)","('prss', 0.02936813235282898)","('pophyconditon', 0.02908128872513771)","('poss', 0.025003258138895035)","('idiagnostictest', 0.024301668629050255)","('potreatment', 0.023703714832663536)","('poprocedure', 0.023601947352290154)","('poage', 0.023043865337967873)","('pogender', 0.02227363921701908)","('idisease', 0.019498037174344063)","('prbehavior', 0.01832568645477295)","('poclinical', 0.015363704413175583)","('pomedhistory', 0.014468642883002758)"
449,"('otreatment', 0.639454185962677)","('opatient', 0.11990708857774734)","('prdisease', 0.051804110407829285)","('iprocedure', 0.0438641719520092)","('podisease', 0.043114736676216125)","('iss', 0.04241710528731346)","('idiagnostic', 0.038323186337947845)","('posize', 0.034030962735414505)","('pophyconditon', 0.03224559873342514)","('prss', 0.02957688271999359)","('poss', 0.027211664244532585)","('poprocedure', 0.026084987446665764)","('idiagnostictest', 0.025701386854052544)","('poage', 0.02565009519457817)","('potreatment', 0.02562430500984192)","('pogender', 0.023989493027329445)","('idisease', 0.022137688472867012)","('prbehavior', 0.01893516071140766)","('poclinical', 0.01727418042719364)","('pomedhistory', 0.01661563292145729)"
450,"('podisease', 0.1840326488018036)","('posize', 0.06864496320486069)","('poage', 0.06138751655817032)","('iprocedure', 0.060098905116319656)","('prdisease', 0.0597851537168026)","('pophyconditon', 0.053018856793642044)","('idiagnostic', 0.04574952647089958)","('poss', 0.03613630682229996)","('opatient', 0.03430628404021263)","('otreatment', 0.032836418598890305)","('pogender', 0.02817661315202713)","('iss', 0.026754949241876602)","('idiagnostictest', 0.025396207347512245)","('pomedhistory', 0.02257666550576687)","('idisease', 0.021475309506058693)","('poprocedure', 0.021376512944698334)","('prss', 0.018536584451794624)","('potreatment', 0.014924447052180767)","('poclinical', 0.01129502709954977)","('prbehavior', 0.010906313546001911)"
451,"('podisease', 0.22942109405994415)","('poage', 0.07391179352998734)","('posize', 0.07390707731246948)","('prdisease', 0.07262158393859863)","('pophyconditon', 0.06748652458190918)","('iprocedure', 0.06646686047315598)","('idiagnostic', 0.05571810156106949)","('poss', 0.04297671839594841)","('opatient', 0.03844630718231201)","('otreatment', 0.03641352429986)","('iss', 0.032166942954063416)","('pogender', 0.03131026774644852)","('idiagnostictest', 0.029408197849988937)","('pomedhistory', 0.02771269530057907)","('idisease', 0.026716062799096107)","('poprocedure', 0.025832388550043106)","('prss', 0.021968239918351173)","('potreatment', 0.016190283000469208)","('poclinical', 0.014532293193042278)","('prbehavior', 0.012427628971636295)"
452,"('podisease', 0.15071578323841095)","('posize', 0.060708463191986084)","('poage', 0.05528949946165085)","('iprocedure', 0.054445549845695496)","('prdisease', 0.05170466750860214)","('pophyconditon', 0.042875006794929504)","('idiagnostic', 0.038680125027894974)","('opatient', 0.03334501013159752)","('otreatment', 0.03207375481724739)","('poss', 0.031745437532663345)","('pogender', 0.03017125464975834)","('iss', 0.025063086301088333)","('idiagnostictest', 0.024465681985020638)","('poprocedure', 0.019090451300144196)","('idisease', 0.018016809597611427)","('pomedhistory', 0.017988871783018112)","('prss', 0.016164956614375114)","('potreatment', 0.014284390956163406)","('prbehavior', 0.009675812907516956)","('poclinical', 0.009135252796113491)"
453,"('iprocedure', 0.4899439811706543)","('posize', 0.06606582552194595)","('idiagnostic', 0.044311992824077606)","('podisease', 0.0401134230196476)","('prdisease', 0.035434044897556305)","('pogender', 0.03363039344549179)","('otreatment', 0.0313485786318779)","('opatient', 0.030253851786255836)","('poss', 0.0252809077501297)","('idiagnostictest', 0.024883195757865906)","('iss', 0.024715952575206757)","('poage', 0.02322237752377987)","('pophyconditon', 0.02177322469651699)","('potreatment', 0.01895582489669323)","('prss', 0.018269896507263184)","('idisease', 0.018254658207297325)","('poprocedure', 0.01693570241332054)","('poclinical', 0.016641534864902496)","('pomedhistory', 0.014595506712794304)","('prbehavior', 0.012700589373707771)"
454,"('iprocedure', 0.37507882714271545)","('posize', 0.0630912259221077)","('idiagnostic', 0.036228761076927185)","('podisease', 0.03331364318728447)","('prdisease', 0.02905873954296112)","('pogender', 0.028971446678042412)","('otreatment', 0.028220122680068016)","('opatient', 0.02719167433679104)","('idiagnostictest', 0.02210565097630024)","('poage', 0.02172243408858776)","('iss', 0.021458443254232407)","('poss', 0.019814245402812958)","('pophyconditon', 0.018843626603484154)","('potreatment', 0.015572497621178627)","('prss', 0.014836269430816174)","('poprocedure', 0.014281436800956726)","('idisease', 0.013967395760118961)","('poclinical', 0.012318381108343601)","('pomedhistory', 0.011513753794133663)","('prbehavior', 0.009968523867428303)"
455,"('iprocedure', 0.2919650077819824)","('posize', 0.06267594546079636)","('idiagnostic', 0.03289030119776726)","('podisease', 0.03185770660638809)","('prdisease', 0.027463562786579132)","('otreatment', 0.025914929807186127)","('pogender', 0.02579408884048462)","('opatient', 0.02562069334089756)","('poage', 0.021254045888781548)","('idiagnostictest', 0.020445898175239563)","('iss', 0.019797546789050102)","('poss', 0.01847437582910061)","('pophyconditon', 0.017750002443790436)","('prss', 0.013660406693816185)","('poprocedure', 0.013373330235481262)","('potreatment', 0.013215750455856323)","('idisease', 0.011962665244936943)","('poclinical', 0.009923737496137619)","('pomedhistory', 0.009862332604825497)","('prbehavior', 0.009174146689474583)"
456,"('otreatment', 0.5526782274246216)","('opatient', 0.1052050068974495)","('prdisease', 0.04478791728615761)","('iprocedure', 0.0407734178006649)","('podisease', 0.038182422518730164)","('iss', 0.03684351593255997)","('idiagnostic', 0.03383585810661316)","('posize', 0.031358104199171066)","('pophyconditon', 0.028588756918907166)","('prss', 0.02416973188519478)","('poage', 0.023470662534236908)","('poss', 0.023337768390774727)","('idiagnostictest', 0.02294967696070671)","('potreatment', 0.0218089260160923)","('poprocedure', 0.021445244550704956)","('pogender', 0.021400772035121918)","('idisease', 0.018859079107642174)","('prbehavior', 0.01558819692581892)","('pomedhistory', 0.014426060952246189)","('poclinical', 0.014397530816495419)"
457,"('otreatment', 0.6097772717475891)","('opatient', 0.1135607361793518)","('prdisease', 0.04921185225248337)","('iprocedure', 0.04374197497963905)","('podisease', 0.04027871415019035)","('iss', 0.04012936353683472)","('idiagnostic', 0.03626405820250511)","('posize', 0.033080823719501495)","('pophyconditon', 0.031117519363760948)","('prss', 0.02685871161520481)","('poss', 0.02563389763236046)","('idiagnostictest', 0.024671897292137146)","('poage', 0.024457745254039764)","('potreatment', 0.024060437455773354)","('poprocedure', 0.024003516882658005)","('pogender', 0.022860363125801086)","('idisease', 0.021172085776925087)","('prbehavior', 0.017467010766267776)","('poclinical', 0.01628418080508709)","('pomedhistory', 0.01575492136180401)"
458,"('podisease', 0.14443185925483704)","('iprocedure', 0.0774998739361763)","('posize', 0.0654420480132103)","('poage', 0.04855421185493469)","('prdisease', 0.048551734536886215)","('pophyconditon', 0.04055454209446907)","('idiagnostic', 0.03940499573945999)","('poss', 0.03317216783761978)","('pogender', 0.02899228036403656)","('opatient', 0.028551174327731133)","('otreatment', 0.025296086445450783)","('iss', 0.02448057010769844)","('idiagnostictest', 0.02301342971622944)","('idisease', 0.01726672053337097)","('poprocedure', 0.017172796651721)","('pomedhistory', 0.016757914796471596)","('prss', 0.015080154873430729)","('potreatment', 0.01313986349850893)","('prbehavior', 0.009276725351810455)","('poclinical', 0.009190992452204227)"
459,"('podisease', 0.1826876699924469)","('posize', 0.06124304607510567)","('prdisease', 0.05929121375083923)","('poage', 0.05878708139061928)","('pophyconditon', 0.054773129522800446)","('iprocedure', 0.050594426691532135)","('idiagnostic', 0.04494437575340271)","('otreatment', 0.040607061237096786)","('opatient', 0.03711951524019241)","('poss', 0.034892890602350235)","('iss', 0.027306929230690002)","('pogender', 0.02713324874639511)","('idiagnostictest', 0.025255944579839706)","('pomedhistory', 0.022439725697040558)","('idisease', 0.022063499316573143)","('poprocedure', 0.021283209323883057)","('prss', 0.018983781337738037)","('potreatment', 0.015318592078983784)","('poclinical', 0.011827691458165646)","('prbehavior', 0.010636522434651852)"
460,"('iprocedure', 0.20653750002384186)","('podisease', 0.11853435635566711)","('posize', 0.07711272686719894)","('idiagnostic', 0.04706544801592827)","('prdisease', 0.04434214532375336)","('poage', 0.040803272277116776)","('poss', 0.036577239632606506)","('pophyconditon', 0.036233074963092804)","('pogender', 0.03148958459496498)","('iss', 0.025950388982892036)","('opatient', 0.024982422590255737)","('idiagnostictest', 0.023527005687355995)","('idisease', 0.018254905939102173)","('otreatment', 0.01818986050784588)","('pomedhistory', 0.01802419126033783)","('poprocedure', 0.016598889604210854)","('prss', 0.015891285613179207)","('potreatment', 0.013411234132945538)","('poclinical', 0.012469559907913208)","('prbehavior', 0.010965040884912014)"
461,"('iprocedure', 0.4290087819099426)","('posize', 0.06683355569839478)","('idiagnostic', 0.03852876275777817)","('podisease', 0.03464128449559212)","('pogender', 0.03164961561560631)","('prdisease', 0.03026822954416275)","('otreatment', 0.029947416856884956)","('opatient', 0.02838313579559326)","('idiagnostictest', 0.023852063342928886)","('iss', 0.023378418758511543)","('poage', 0.022052805870771408)","('poss', 0.021833643317222595)","('pophyconditon', 0.019410470500588417)","('potreatment', 0.017609022557735443)","('prss', 0.01687684841454029)","('idisease', 0.015608632937073708)","('poprocedure', 0.015540671534836292)","('poclinical', 0.013962917029857635)","('pomedhistory', 0.012311654165387154)","('prbehavior', 0.011880562640726566)"
462,"('otreatment', 0.6148436069488525)","('opatient', 0.11639231443405151)","('prdisease', 0.04972638189792633)","('iprocedure', 0.046194445341825485)","('iss', 0.0418943352997303)","('podisease', 0.04122316837310791)","('idiagnostic', 0.03711367025971413)","('posize', 0.03363215923309326)","('pophyconditon', 0.031277138739824295)","('prss', 0.027495428919792175)","('poss', 0.02617834135890007)","('poprocedure', 0.02490825578570366)","('idiagnostictest', 0.024683743715286255)","('potreatment', 0.024660443887114525)","('poage', 0.024065576493740082)","('pogender', 0.02289004810154438)","('idisease', 0.020696261897683144)","('prbehavior', 0.017114097252488136)","('poclinical', 0.016729267314076424)","('pomedhistory', 0.016247808933258057)"
463,"('otreatment', 0.5636289715766907)","('opatient', 0.1062166839838028)","('prdisease', 0.04744196683168411)","('iprocedure', 0.04432234913110733)","('podisease', 0.0418984517455101)","('iss', 0.03749433532357216)","('idiagnostic', 0.03455987572669983)","('posize', 0.03132159262895584)","('pophyconditon', 0.031039444729685783)","('poss', 0.024158459156751633)","('prss', 0.023970946669578552)","('poage', 0.023879678919911385)","('idiagnostictest', 0.02353956364095211)","('potreatment', 0.022334763780236244)","('pogender', 0.022198138758540154)","('poprocedure', 0.022195899859070778)","('idisease', 0.020495962351560593)","('poclinical', 0.016474438831210136)","('pomedhistory', 0.015742843970656395)","('prbehavior', 0.015116807073354721)"
464,"('iprocedure', 0.15479770302772522)","('podisease', 0.06708367168903351)","('posize', 0.06554211676120758)","('prdisease', 0.03370937705039978)","('idiagnostic', 0.0327487587928772)","('poage', 0.03162803873419762)","('pogender', 0.028746791183948517)","('pophyconditon', 0.023373614996671677)","('poss', 0.022842125967144966)","('opatient', 0.022724490612745285)","('idiagnostictest', 0.021138468757271767)","('iss', 0.020388983190059662)","('otreatment', 0.01893465593457222)","('poprocedure', 0.013783847913146019)","('prss', 0.012537367641925812)","('idisease', 0.011853192932903767)","('potreatment', 0.011391968466341496)","('pomedhistory', 0.01085076667368412)","('prbehavior', 0.008530131541192532)","('poclinical', 0.008355229161679745)"
465,"('podisease', 0.1363697499036789)","('iprocedure', 0.07829278707504272)","('posize', 0.0633854791522026)","('poage', 0.048867106437683105)","('prdisease', 0.0485905259847641)","('idiagnostic', 0.0387362502515316)","('pophyconditon', 0.03704994171857834)","('pogender', 0.032804254442453384)","('poss', 0.03193970024585724)","('opatient', 0.028257861733436584)","('iss', 0.025824997574090958)","('idiagnostictest', 0.024150006473064423)","('otreatment', 0.02359570562839508)","('poprocedure', 0.017662225291132927)","('idisease', 0.016153691336512566)","('prss', 0.01544017344713211)","('pomedhistory', 0.015061602927744389)","('potreatment', 0.013160123489797115)","('prbehavior', 0.009070415049791336)","('poclinical', 0.008951532654464245)"
466,"('podisease', 0.08369717001914978)","('iprocedure', 0.0806538313627243)","('posize', 0.050942059606313705)","('prdisease', 0.044431593269109726)","('poage', 0.03477581962943077)","('idiagnostic', 0.03237428888678551)","('pophyconditon', 0.027182502672076225)","('pogender', 0.026965150609612465)","('otreatment', 0.02602231130003929)","('opatient', 0.024658776819705963)","('poss', 0.023579755797982216)","('iss', 0.022712543606758118)","('idiagnostictest', 0.020234588533639908)","('prss', 0.013940757140517235)","('poprocedure', 0.013707601465284824)","('idisease', 0.012097910977900028)","('potreatment', 0.0117911696434021)","('pomedhistory', 0.010378936305642128)","('prbehavior', 0.007811509072780609)","('poclinical', 0.007337816525250673)"
467,"('iprocedure', 0.49507102370262146)","('posize', 0.06471098214387894)","('idiagnostic', 0.042200371623039246)","('otreatment', 0.03969443961977959)","('podisease', 0.035467781126499176)","('prdisease', 0.03528258204460144)","('pogender', 0.03356850892305374)","('opatient', 0.03187879920005798)","('poss', 0.025599529966711998)","('iss', 0.025232547894120216)","('idiagnostictest', 0.02470862679183483)","('pophyconditon', 0.022544190287590027)","('poage', 0.02169838175177574)","('potreatment', 0.020810730755329132)","('prss', 0.019400034099817276)","('idisease', 0.019050516188144684)","('poclinical', 0.018208075314760208)","('poprocedure', 0.017802655696868896)","('pomedhistory', 0.015420353040099144)","('prbehavior', 0.013754630461335182)"
468,"('iprocedure', 0.3283335864543915)","('posize', 0.06342931091785431)","('podisease', 0.0343240424990654)","('idiagnostic', 0.03402213379740715)","('prdisease', 0.028358448296785355)","('pogender', 0.02689306251704693)","('otreatment', 0.02645510993897915)","('opatient', 0.025733107700943947)","('poage', 0.020862741395831108)","('idiagnostictest', 0.020751390606164932)","('iss', 0.02022063545882702)","('poss', 0.019764766097068787)","('pophyconditon', 0.01802932471036911)","('prss', 0.01435890607535839)","('potreatment', 0.01372818648815155)","('poprocedure', 0.013566621579229832)","('idisease', 0.012684706598520279)","('poclinical', 0.01071105431765318)","('pomedhistory', 0.010064410045742989)","('prbehavior', 0.009694197215139866)"
469,"('iprocedure', 0.377665638923645)","('posize', 0.06612653285264969)","('podisease', 0.03665999323129654)","('idiagnostic', 0.03619970381259918)","('pogender', 0.030210722237825394)","('prdisease', 0.02794216386973858)","('otreatment', 0.027387181296944618)","('opatient', 0.027149705216288567)","('idiagnostictest', 0.02306336909532547)","('poage', 0.023013994097709656)","('iss', 0.022572794929146767)","('poss', 0.021655051037669182)","('pophyconditon', 0.018672721460461617)","('potreatment', 0.015913303941488266)","('prss', 0.01573152095079422)","('poprocedure', 0.014672365970909595)","('idisease', 0.014213303104043007)","('poclinical', 0.011957908980548382)","('prbehavior', 0.011275611817836761)","('pomedhistory', 0.010924342088401318)"
470,"('otreatment', 0.6250025629997253)","('opatient', 0.12726864218711853)","('prdisease', 0.04819868505001068)","('iprocedure', 0.043655261397361755)","('iss', 0.04320192709565163)","('podisease', 0.04020888730883598)","('idiagnostic', 0.037645794451236725)","('posize', 0.035460349172353745)","('pophyconditon', 0.03152088820934296)","('prss', 0.02835439145565033)","('poss', 0.026802336797118187)","('idiagnostictest', 0.026036623865365982)","('poage', 0.02559296414256096)","('poprocedure', 0.025050733238458633)","('potreatment', 0.024647798389196396)","('pogender', 0.023487623780965805)","('idisease', 0.021788233891129494)","('prbehavior', 0.018769288435578346)","('poclinical', 0.016963724046945572)","('pomedhistory', 0.016261877492070198)"
471,"('otreatment', 0.10173477232456207)","('opatient', 0.043046604841947556)","('iprocedure', 0.03683862090110779)","('posize', 0.029996410012245178)","('podisease', 0.029715420678257942)","('prdisease', 0.027323149144649506)","('idiagnostic', 0.022944413125514984)","('iss', 0.020396307110786438)","('poage', 0.018241923302412033)","('pophyconditon', 0.018180739134550095)","('pogender', 0.016221679747104645)","('idiagnostictest', 0.015041780658066273)","('poss', 0.013785759918391705)","('prss', 0.013118159025907516)","('potreatment', 0.010947282426059246)","('poprocedure', 0.010722257196903229)","('idisease', 0.00916899461299181)","('pomedhistory', 0.007518767844885588)","('prbehavior', 0.007125961594283581)","('poclinical', 0.006410596892237663)"
472,"('otreatment', 0.32720014452934265)","('opatient', 0.07276973128318787)","('iprocedure', 0.0410282276570797)","('prdisease', 0.031576916575431824)","('posize', 0.02904275432229042)","('podisease', 0.028539523482322693)","('idiagnostic', 0.02805027924478054)","('iss', 0.027525216341018677)","('pophyconditon', 0.021365806460380554)","('poage', 0.01844806969165802)","('prss', 0.0183127261698246)","('idiagnostictest', 0.01783706620335579)","('pogender', 0.017275428399443626)","('poss', 0.017109429463744164)","('potreatment', 0.015820061787962914)","('poprocedure', 0.014654060825705528)","('idisease', 0.012911548838019371)","('prbehavior', 0.011384988203644753)","('pomedhistory', 0.010226222686469555)","('poclinical', 0.009574652649462223)"
473,"('otreatment', 0.07835012674331665)","('iprocedure', 0.03884318843483925)","('opatient', 0.03662527725100517)","('podisease', 0.030911413952708244)","('posize', 0.029857736080884933)","('prdisease', 0.02713184431195259)","('idiagnostic', 0.021595194935798645)","('iss', 0.018929917365312576)","('poage', 0.017881693318486214)","('pophyconditon', 0.017648562788963318)","('pogender', 0.01628625951707363)","('idiagnostictest', 0.01461176946759224)","('poss', 0.013482746668159962)","('prss', 0.012020470574498177)","('potreatment', 0.010455401614308357)","('poprocedure', 0.010346749797463417)","('idisease', 0.008613287471234798)","('pomedhistory', 0.007348365616053343)","('prbehavior', 0.006432060617953539)","('poclinical', 0.0060565113089978695)"
474,"('otreatment', 0.05416962131857872)","('iprocedure', 0.04750841110944748)","('podisease', 0.03197435662150383)","('posize', 0.03016597405076027)","('opatient', 0.02829635515809059)","('prdisease', 0.028049835935235023)","('idiagnostic', 0.021075880154967308)","('iss', 0.017188191413879395)","('poage', 0.016918575391173363)","('pophyconditon', 0.016907570883631706)","('pogender', 0.01614397205412388)","('idiagnostictest', 0.01415537390857935)","('poss', 0.013265321031212807)","('prss', 0.011027384549379349)","('poprocedure', 0.009803520515561104)","('potreatment', 0.00967120286077261)","('idisease', 0.00789082795381546)","('pomedhistory', 0.0069233146496117115)","('prbehavior', 0.0058760750107467175)","('poclinical', 0.005533639341592789)"
475,"('podisease', 0.23971357941627502)","('iprocedure', 0.12324921786785126)","('posize', 0.08618942648172379)","('prdisease', 0.07248733192682266)","('poage', 0.06994850933551788)","('pophyconditon', 0.06842898577451706)","('idiagnostic', 0.06163889542222023)","('poss', 0.047623585909605026)","('pogender', 0.035015206784009933)","('iss', 0.03493976593017578)","('opatient', 0.03275302052497864)","('pomedhistory', 0.030453627929091454)","('idiagnostictest', 0.029721423983573914)","('idisease', 0.02931877039372921)","('otreatment', 0.027028203010559082)","('poprocedure', 0.026734471321105957)","('prss', 0.022522717714309692)","('poclinical', 0.017908915877342224)","('potreatment', 0.015458138659596443)","('prbehavior', 0.013542591594159603)"
476,"('iprocedure', 0.46057626605033875)","('posize', 0.05976913124322891)","('idiagnostic', 0.04357283189892769)","('otreatment', 0.04079699516296387)","('prdisease', 0.0377923883497715)","('podisease', 0.03437977656722069)","('opatient', 0.03294172137975693)","('pogender', 0.03139524534344673)","('poss', 0.02480832114815712)","('iss', 0.024479147046804428)","('idiagnostictest', 0.023360395804047585)","('pophyconditon', 0.022835135459899902)","('poage', 0.020998993888497353)","('potreatment', 0.019699785858392715)","('idisease', 0.019131798297166824)","('prss', 0.01859242655336857)","('poprocedure', 0.01714874990284443)","('poclinical', 0.01706339791417122)","('pomedhistory', 0.01580972410738468)","('prbehavior', 0.012325884774327278)"
477,"('iprocedure', 0.07909615337848663)","('podisease', 0.05359789729118347)","('posize', 0.043600477278232574)","('prdisease', 0.03251988813281059)","('otreatment', 0.028030777350068092)","('idiagnostic', 0.027031948789954185)","('poage', 0.02488425001502037)","('opatient', 0.02370515465736389)","('pogender', 0.022044895216822624)","('pophyconditon', 0.019963795319199562)","('iss', 0.01976199634373188)","('poss', 0.01816730946302414)","('idiagnostictest', 0.017731482163071632)","('prss', 0.012331970036029816)","('poprocedure', 0.011369499377906322)","('potreatment', 0.01023745909333229)","('idisease', 0.009639914147555828)","('pomedhistory', 0.007723228074610233)","('prbehavior', 0.006803867407143116)","('poclinical', 0.006178773008286953)"
478,"('iprocedure', 0.4738098382949829)","('posize', 0.06370344012975693)","('idiagnostic', 0.04216286167502403)","('podisease', 0.03781510144472122)","('prdisease', 0.034015338867902756)","('pogender', 0.032708071172237396)","('otreatment', 0.03170948103070259)","('opatient', 0.029516249895095825)","('idiagnostictest', 0.024296492338180542)","('poss', 0.023965319618582726)","('iss', 0.023206273093819618)","('poage', 0.022186266258358955)","('pophyconditon', 0.02105998620390892)","('potreatment', 0.018406447023153305)","('idisease', 0.01770697347819805)","('prss', 0.016859402880072594)","('poprocedure', 0.016505366191267967)","('poclinical', 0.01647971197962761)","('pomedhistory', 0.015408613719046116)","('prbehavior', 0.012156649492681026)"
479,"('iprocedure', 0.3341992497444153)","('posize', 0.05391819775104523)","('idiagnostic', 0.03400382399559021)","('otreatment', 0.0331936851143837)","('podisease', 0.029399214312434196)","('prdisease', 0.02888304926455021)","('opatient', 0.027644455432891846)","('pogender', 0.02562941424548626)","('iss', 0.01993260160088539)","('idiagnostictest', 0.019693588837981224)","('poss', 0.017898743972182274)","('poage', 0.017790885642170906)","('pophyconditon', 0.017703048884868622)","('potreatment', 0.014531856402754784)","('prss', 0.01437236275523901)","('poprocedure', 0.013332615606486797)","('idisease', 0.013086984865367413)","('poclinical', 0.011313236318528652)","('pomedhistory', 0.01074433233588934)","('prbehavior', 0.009033006615936756)"
480,"('iprocedure', 0.18378596007823944)","('posize', 0.047838445752859116)","('otreatment', 0.03521999716758728)","('idiagnostic', 0.029131632298231125)","('podisease', 0.027421968057751656)","('opatient', 0.02709444984793663)","('prdisease', 0.024846049025654793)","('pogender', 0.020301897078752518)","('iss', 0.018677042797207832)","('idiagnostictest', 0.017152713611721992)","('poage', 0.016869934275746346)","('pophyconditon', 0.015652816742658615)","('poss', 0.014762039296329021)","('prss', 0.013606779277324677)","('potreatment', 0.011411468498408794)","('poprocedure', 0.011232299730181694)","('idisease', 0.010059080086648464)","('prbehavior', 0.007947560399770737)","('poclinical', 0.007535877637565136)","('pomedhistory', 0.007147554773837328)"
481,"('otreatment', 0.09513222426176071)","('podisease', 0.051877353340387344)","('iprocedure', 0.040110308676958084)","('opatient', 0.039497386664152145)","('prdisease', 0.0371224470436573)","('posize', 0.031020822003483772)","('idiagnostic', 0.02569151669740677)","('iss', 0.025626935064792633)","('poage', 0.02250821329653263)","('pophyconditon', 0.022233087569475174)","('pogender', 0.020237741991877556)","('poss', 0.017737703397870064)","('idiagnostictest', 0.017603615298867226)","('prss', 0.015094687230885029)","('potreatment', 0.012103492394089699)","('poprocedure', 0.011918401345610619)","('idisease', 0.010980919003486633)","('pomedhistory', 0.007680208887904882)","('poclinical', 0.007039145566523075)","('prbehavior', 0.00701407715678215)"
482,"('otreatment', 0.6240832805633545)","('opatient', 0.11939185112714767)","('prdisease', 0.05172133073210716)","('podisease', 0.04467319697141647)","('iprocedure', 0.042901501059532166)","('iss', 0.0416862778365612)","('idiagnostic', 0.036709509789943695)","('pophyconditon', 0.03302677348256111)","('posize', 0.03281157836318016)","('prss', 0.027585407719016075)","('poss', 0.02671179734170437)","('poage', 0.025780227035284042)","('idiagnostictest', 0.025364749133586884)","('poprocedure', 0.02514112927019596)","('potreatment', 0.024570316076278687)","('pogender', 0.0234255138784647)","('idisease', 0.021918386220932007)","('prbehavior', 0.01749565824866295)","('poclinical', 0.017236992716789246)","('pomedhistory', 0.016274819150567055)"
483,"('otreatment', 0.6086158156394958)","('opatient', 0.11840465664863586)","('prdisease', 0.04798303544521332)","('iprocedure', 0.044642601162195206)","('iss', 0.04180679842829704)","('podisease', 0.03958824649453163)","('idiagnostic', 0.036836057901382446)","('posize', 0.03377523273229599)","('pophyconditon', 0.030766088515520096)","('prss', 0.027453014627099037)","('poss', 0.025439441204071045)","('idiagnostictest', 0.024888215586543083)","('poprocedure', 0.024368036538362503)","('poage', 0.024159584194421768)","('potreatment', 0.023556925356388092)","('pogender', 0.02297217957675457)","('idisease', 0.021339615806937218)","('prbehavior', 0.017848854884505272)","('poclinical', 0.016282537952065468)","('pomedhistory', 0.01584768295288086)"
484,"('otreatment', 0.5623250603675842)","('opatient', 0.1029587909579277)","('prdisease', 0.04546090587973595)","('iprocedure', 0.043731920421123505)","('iss', 0.03764118254184723)","('podisease', 0.037432167679071426)","('idiagnostic', 0.03491852432489395)","('posize', 0.03159875422716141)","('pophyconditon', 0.028843995183706284)","('prss', 0.025594666600227356)","('poss', 0.023115985095500946)","('idiagnostictest', 0.02288600243628025)","('poage', 0.0225235465914011)","('poprocedure', 0.022207243368029594)","('potreatment', 0.02197352424263954)","('pogender', 0.021442173048853874)","('idisease', 0.019030941650271416)","('prbehavior', 0.016364971175789833)","('poclinical', 0.01449456438422203)","('pomedhistory', 0.014348301105201244)"
485,"('otreatment', 0.3261057436466217)","('opatient', 0.06456449627876282)","('iprocedure', 0.04382447153329849)","('prdisease', 0.034066908061504364)","('podisease', 0.028397919610142708)","('idiagnostic', 0.028082536533474922)","('posize', 0.027592331171035767)","('iss', 0.026295803487300873)","('pophyconditon', 0.02114742435514927)","('prss', 0.01840335875749588)","('poage', 0.017643041908740997)","('idiagnostictest', 0.01764078624546528)","('pogender', 0.017177771776914597)","('poss', 0.016387345269322395)","('potreatment', 0.0161895751953125)","('poprocedure', 0.014829732477664948)","('idisease', 0.012916143983602524)","('prbehavior', 0.011904483661055565)","('pomedhistory', 0.010152272880077362)","('poclinical', 0.009332350455224514)"
